,artist,title,genre,URL,lyrics
66,Tame Impala,Let It Happen,Pop,http://azlyrics.com/lyrics/tameimpala/letithappen.html,"

It's always around me, all this noise
But not nearly as loud as the voice saying
Let it happen, let it happen
(It's gonna feel so good)
Just let it happen, let it happen

All this running around
Trying to cover my shadow
A notion growing inside
Now all the others seem shallow
All this running around
Bearing down on my shoulders
I can hear an alarm
Must be morning

I heard about a whirlwind that's coming 'round
It's gonna carry off all that isn't bound
And when it happens, when it happens
(I won't be holding on)
So let it happen, let it happen

All this running around
I can't fight it much longer
Something's trying to get out
And it's never been closer
If my take-off fails
Make up some other story
But if I never come back
Tell my mother I'm sorry

I will not vanish and you will not scare me
Try to get through it, try to bounce to it
All the while thinking I might as well do it
They be loving someone and I'm not that stupid
Take the next ticket to take the next train
Why would I do it? And you wanna think that

I will not vanish and you will not scare me
Try to get through it, try to bounce to it
All the while thinking I might as well do it
They be loving someone and I'm not that stupid
Take the next ticket to take the next train
Why would I do it? And you wanna think that

I will not vanish and you will not scare me
Try to get through it, try to bounce to it
All the while thinking I might as well do it
They be loving someone and I'm not that stupid
Take the next ticket to take the next train
Why would I do it? And you wanna think that

I will not vanish and you will not scare me
Try to get through it, try to bounce to it
All the while thinking I might as well do it
They be loving someone and I'm not that stupid
Take the next ticket to take the next train
Why would I do it? And you wanna think that

Baby, now I'm ready, moving on
Oh, but maybe I was ready all along
Oh, I'm ready for the moment and the sound
Oh, but maybe I was ready all along
Baby, now I'm ready, moving on
Oh, but maybe I was ready all along
Oh, I'm ready for the moment and the sound
Oh, but maybe I was ready all along
"
67,Prince,Purple Rain,Pop,http://azlyrics.com/lyrics/prince/purplerain.html,"

I never meant to cause you any sorrow
I never meant to cause you any pain
I only wanted one time to see you laughing
I only want to see you laughing in the purple rain

Purple rain, purple rain
Purple rain, purple rain
Purple rain, purple rain

I only want to see you bathing in the purple rain

I never wanted to be your weekend lover
I only wanted to be some kind of friend
Baby, I could never steal you from another
It's such a shame our friendship had to end

Purple rain, purple rain
Purple rain, purple rain
Purple rain, purple rain

I only want to see you underneath the purple rain

Honey I know, I know, I know times are changing
It's time we all reach out for something new
That means you too
You say you want a leader
But you can't seem to make up your mind
I think you better close it
And let me guide you to the purple rain

Purple rain, purple rain
Purple rain, purple rain

If you know what I'm singing about up here
C'mon, raise your hand

Purple rain, purple rain

I only want to see you, only want to see you
In the purple rain
"
68,Kate Bush,Wuthering Heights,Pop,http://azlyrics.com/lyrics/katebush/wutheringheights.html,"

Out on the wiley, windy moors
We'd roll and fall in green
You had a temper like my jealousy
Too hot, too greedy
How could you leave me
When I needed to possess you?
I hated you. I loved you, too

Bad dreams in the night
They told me I was going to lose the fight
Leave behind my wuthering, wuthering
Wuthering Heights

Heathcliff, it's me, I'm Cathy
I've come home. I'm so cold
Let me in-a-your window

Heathcliff, it's me, I'm Cathy
I've come home. I'm so cold
Let me in-a-your window

Ooh, it gets dark! It gets lonely
On the other side from you
I pine a lot. I find the lot
Falls through without you
I'm coming back, love
Cruel Heathcliff, my one dream
My only master

Too long I roam in the night
I'm coming back to his side, to put it right
I'm coming home to wuthering, wuthering
Wuthering Heights

Heathcliff, it's me, I'm Cathy
I've come home. I'm so cold
Let me in-a-your window

Heathcliff, it's me, I'm Cathy
I've come home. I'm so cold
Let me in-a-your window

Ooh! Let me have it
Let me grab your soul away
Ooh! Let me have it
Let me grab your soul away
You know, it's me - Cathy

Heathcliff, it's me, I'm Cathy
I've come home. I'm so cold
Let me in-a-your window

Heathcliff, it's me, I'm Cathy
I've come home. I'm so cold
Let me in-a-your window

Heathcliff, it's me, I'm Cathy
I've come home. I'm so cold
"
69,Bruce Springsteen,Born In The U.S.A.,Pop,http://azlyrics.com/lyrics/brucespringsteen/bornintheusa.html,"

Born down in a dead man's town
The first kick I took was when I hit the ground
You end up like a dog that's been beat too much
'Til you spend half your life just coverin' up

Born in the U.S.A
I was born in the U.S.A
I was born in the U.S.A
Born in the U.S.A

Got in a little hometown jam
So they put a rifle in my hand
Sent me off to a foreign land
To go and kill the yellow man

Born in the U.S.A
I was born in the U.S.A
I was born in the U.S.A
I was born in the U.S.A

Come back home to the refinery
Hiring man says, ""Son if it was up to me""
Went down to see my V.A. man
He said, ""Son, don't you understand""

I had a brother at Khe Sanh
Fighting off the Viet Cong
They're still there, he's all gone
He had a woman he loved in Saigon
I got a picture of him in her arms now

Down in the shadow of the penitentiary
Out by the gas fires of the refinery
I'm ten years burning down the road
Nowhere to run ain't got nowhere to go

Born in the U.S.A
I was born in the U.S.A. now
Born in the U.S.A
I'm a long gone Daddy in the U.S.A. now
Born in the U.S.A
Born in the U.S.A
Born in the U.S.A
I'm a cool rockin' Daddy in the U.S.A. now
"
70,MGMT,Kids,Pop,http://azlyrics.com/lyrics/mgmt/kids.html,"

You were a child
Crawling on your knees toward it
Making momma so proud
But your voice is too loud
We like to watch you laughing
You pick the insects off plants
No time to think of consequences

Control yourself
Take only what you need from it
A family of trees wanting to be haunted
Control yourself
Take only what you need from it
A family of trees wanting to be haunted

The water is warm
But it's sending me shivers
A baby is born
Crying out for attention
The memories fade
Like looking through a fogged mirror
Decisions to decisions are made and not bought
But I thought this wouldn't hurt a lot
I guess not

[6x]
Control yourself
Take only what you need from it
A family of trees wanting to be haunted
Control yourself
Take only what you need from it
A family of trees wanting to be haunted

Control yourself
Take only what you need from it
A family of trees wanting
To be haunted
Control yourself
Take only what you need from it
A family of trees wanting
To be haunted
Control yourself
Take only what you need from it
A family of trees wanting
To be haunted
Control yourself
Take only what you need from it
A family of trees
"
71,Soft Cell,Tainted Love,Pop,http://azlyrics.com/lyrics/softcell/taintedlove.html,"

Sometimes I feel I've got to
Run away, I've got to
Get away from the pain you drive into the heart of me
The love we share
Seems to go nowhere
And I've lost my light
For I toss and turn, I can't sleep at night

Once I ran to you (I ran)
Now I'll run from you
This tainted love you've given
I give you all a boy could give you
Take my tears and that's not nearly all
Tainted love (oh)
Tainted love

Now I know I've got to
Run away, I've got to
Get away, you don't really want any more from me
To make things right
You need someone to hold you tight
And you think love is to pray
But I'm sorry, I don't pray that way

Once I ran to you (I ran)
Now I'll run from you
This tainted love you've given
I give you all a boy could give you
Take my tears and that's not nearly all
Tainted love (oh)
Tainted love

Don't touch me, please
I cannot stand the way you tease
I love you though you hurt me so
Now I'm gonna pack my things and go

Tainted love (oh)
Tainted love (oh)
Tainted love (oh)
Tainted love (oh)

Touch me, baby, tainted love
Touch me, baby, tainted love
Tainted love (oh)
Tainted love (oh)

Tainted love
Tainted love
"
72,Prince,Little Red Corvette,Pop,http://azlyrics.com/lyrics/prince/littleredcorvette.html,"

I guess I should've known by the way you parked your car sideways
That it wouldn't last
See, you're the kinda person that believes in makin' out once
Love 'em and leave 'em fast
I guess I must be dumb 'cause you had a pocket full of horses
Trojan and some of them used

But it was Saturday night, I guess that makes it all right
And you say - ""What have I got to lose?""

And honey, I say Little Red Corvette
Baby, you're much too fast (Oh)
Little Red Corvette
You need a love that's gonna last

I guess I should've closed my eyes when you drove me to the place
Where your horses run free
'Cause I felt a little ill when I saw all the pictures
Of the jockeys that were there before me
Believe it or not, I started to worry
I wondered if I had enough class

But it was Saturday night, I guess that makes it all right
And you say, ""Baby, have you got enough gas?""
Oh yeah!

Little Red Corvette
Baby, you're much too fast
(Yes you are)
Little Red Corvette
You need to find a love that's gonna last
(Oh, oh)

A body like yours oughta be in jail
'Cause it's on the verge of bein' obscene
Move over, baby, gimme the keys
I'm gonna try to tame your little red love machine

Little Red Corvette
Baby, you're much too fast
Little Red Corvette
Need to find a love that's gonna last, hey hey

Little Red Corvette
Honey, you got to slow down (Got to slow down)
Little Red Corvette
'Cause if you don't, you're gonna run your Little Red Corvette right in the ground
(Little Red Corvette)
Right down to the ground (Honey, you got to slow down)
You, you, you got to slow down
(Little Red Corvette)
You're movin' much too fast, too fast
Need to find a love that's gonna last

Girl, you got an ass like I never seen, ow!
And the ride
I say the ride is so smooth, you must be a limousine
Ow!

Baby, you're much too fast
Little Red Corvette
You need a love, you need a love that's, uh, that's gonna last
(Little Red Corvette)

Babe, you got to slow down (you got to slow down)
Little Red Corvette
'Cause if you don't, 'cause if you don't
You're gonna run your body right into the ground (Right into the ground)
Right into the ground (Right into the ground)
Right into the ground (Right into the ground)
Little Red Corvette
"
73,Kylie Minogue,Can't Get You out of My Head,Pop,http://azlyrics.com/lyrics/kylieminogue/cantgetyououtofmyhead.html,"

I just can't get you out of my head
Boy, your lovin' is all I think about
I just can't get you out of my head
Boy, it's more than I dare to think about

I just can't get you out of my head
Boy, your loving is all I think about
I just can't get you out of my head
Boy, it's more than I dare to think about

Every night, every day
Just to be there in your arms

Won't you stay?
Won't you lay?
Stay forever and ever and ever and ever

I just can't get you out of my head
Boy, your lovin' is all I think about
I just can't get you out of my head
Boy, it's more than I dare to think about

There's a dark secret in me
Don't leave me locked in your heart

Set me free
Feel the need in me
Set me free
Stay forever and ever and ever and ever

I just can't get you out of my head
I just can't get you out of my head
I just can't get you out of my head
I just can't get you out of my head
"
74,Animal Collective,My Girls,Pop,http://azlyrics.com/lyrics/animalcollective/mygirls.html,"

There isn't much that I feel I need
A solid soul and the blood I bleed
But with a little girl, and by my spouse,
I only want a proper house

I don't care for fancy things
Or to take part in the freshest wave,
But to provide for mine who ask
I will, with heart, on my father's grave

On my father's grave
(On your father's grave)

I don't mean to seem like I
Care about material things,
Like a social status,
I just want
Four walls and adobe slabs
For my girls
"
75,The Beatles,Eleanor Rigby,Pop,http://azlyrics.com/lyrics/thebeatles/eleanorrigby.html,
76,The La's,There She Goes,Pop,http://azlyrics.com/lyrics/thelas/thereshegoes.html,
77,The Beatles,Help!,Pop,http://azlyrics.com/lyrics/thebeatles/help.html,
78,The Beatles,In My Life,Pop,http://azlyrics.com/lyrics/thebeatles/inmylife.html,
79,Dionne Warwick,Walk on By,Pop,http://azlyrics.com/lyrics/dionnewarwick/walkonby.html,"

If you see me walking down the street
And I start to cry each time we meet
Walk on by, walk on by

Make believe 
That you don't see the tears
Just let me grieve 
In private 'cause each time I see you
I break down and cry

Walk on by (don't stop)
Walk on by (don't stop)
Walk on by 

I just can't get over losing you
And so if I seem broken and blue
Walk on by, walk on by

Foolish pride 
That's all that I have left
So let me hide 
The tears and the sadness you gave me 
When you said goodbye

Walk on by (don't stop)
Walk on by (don't stop)
Walk on by (don't stop)
Walk on

Walk on by, walk on by
Foolish pride 
Is all that I have left
So let me hide
The tears and the sadness you gave me
When you said goodbye

Walk on by (don't stop)
Walk on by (don't stop)
Now you really gotta walk on by (don't stop)
Baby never even see the tears I cry (don't stop)
Now you really gotta walk on by (don't stop)
"
80,Billie Eilish,bad guy,Pop,http://azlyrics.com/lyrics/billieeilish/badguy.html,"

White shirt now red, my bloody nose
Sleeping, you're on your tippy toes
Creeping around like no one knows
Think you're so criminal

Bruises on both my knees for you
Don't say thank you or please, I do
What I want when I'm wanting to
My soul? So cynical

So you're a tough guy
Like-it-really-rough guy
Just-can't-get-enough guy
Chest-always-so-puffed guy
I'm that bad type
Make-your-mama-sad type
Make-your-girlfriend-mad type
Might-seduce-your-dad type
I'm the bad guy, duh

I'm the bad guy

I like it when you take control
Even if you know that you don't
Own me, I'll let you play the role
I'll be your animal

My mommy likes to sing along
With me but she won't sing this song
If she reads all the lyrics
She'll pity the men I know

So you're a tough guy
Like-it-really-rough guy
Just-can't-get-enough guy
Chest-always-so-puffed guy
I'm that bad type
Make-your-mama-sad type
Make-your-girlfriend-mad type
Might-seduce-your-dad type
I'm the bad guy, duh

I'm the bad guy, duh

I'm only good at being bad
Bad

I like when you get mad
I guess I'm pretty glad
That you're alone
You said she's scared of me?
I mean
I don't see what she sees
But maybe it's 'cause I'm wearing your cologne

I'm a bad guy
I'm, I'm a bad guy
Bad guy, bad guy
I'm a bad guy
"
81,Van Morrison,Brown Eyed Girl,Pop,http://azlyrics.com/lyrics/vanmorrison/browneyedgirl.html,"

Hey, where did we go
Days when the rains came?
Down in the hollow
Playing a new game

Laughing and a-running, hey, hey
Skipping and a-jumping
In the misty morning fog with
Our, our hearts a-thumping
And you, my brown-eyed girl
You, my brown-eyed girl

Whatever happened
To Tuesday and so slow
Going down the old mine with a
Transistor radio

Standing in the sunlight laughing
Hide behind a rainbow's wall
Slipping and a-sliding
All along the waterfall
With you, my brown-eyed girl
You, my brown-eyed girl

Do you remember when we used to sing
Sha la la la la la la la la la la dee dah
Just like that
Sha la la la la la la la la la la dee dah
La dee dah

So hard to find my way
Now that I'm all on my own
I saw you just the other day
My, how you have grown!

Cast my memory back there, Lord
Sometime I'm overcome thinking about
Making love in the green grass
Behind the stadium
With you, my brown-eyed girl
You, my brown-eyed girl

Do you remember when we used to sing
Sha la la la la la la la la la la dee dah
Laying in the green grass
Sha la la la la la la la la la la dee dah
Dee dah dee dah dee dah dee dah dee dah dee
Sha la la la la la la la la la la la la
Dee dah la dee dah la dee dah la
D-d-d-d-d-d-d-d-d-d
"
82,Patsy Cline,Crazy,Pop,http://azlyrics.com/lyrics/patsycline/crazy.html,"

Crazy
I'm crazy for feeling so lonely
I'm crazy
Crazy for feeling so blue

I knew
You'd love me as long as you wanted
And then some day
You'd leave me for somebody new

Worry
Why do I let myself worry?
Wondering
What in the world did I do?

Oh, crazy
For thinking that my love could hold you
I'm crazy for trying
And crazy for crying
And I'm crazy for loving you

Crazy
For thinking that my love could hold you
I'm crazy for trying
And crazy for crying
And I'm crazy for loving you
"
83,The Killers,Mr. Brightside,Pop,http://azlyrics.com/lyrics/thekillers/mrbrightside.html,
84,Del Shannon,Runaway,Pop,http://azlyrics.com/lyrics/delshannon/runaway.html,"

As I walk along, I wonder
A-what went wrong with our love
A love that was so strong

And as I still walk on, I think of
The things we've done together
While our hearts were young

I'm a-walkin' in the rain
Tears are fallin' and I feel the pain
Wishin' you were here by me
To end this misery

I wonder
I wah-wah-wah-wah-wonder
Why
Why, why, why, why, why
She ran away

And I wonder
Where she will stay
My little runaway
A-run, run, run, run, runaway

I'm a-walkin' in the rain
Tears are fallin' and I feel the pain
Wishin' you were here by me
To end this misery

And I wonder
I wah-wah-wah-wah-wonder
Why
Why, why, why, why, why
She ran away

And I wonder
Where she will stay
My little runaway
A-run, run, run, run, runaway
A-run, run, run, run, runaway
A-run, run, run, run, runaway
"
85,Fleetwood Mac,Go Your Own Way,Pop,http://azlyrics.com/lyrics/fleetwoodmac/goyourownway.html,"

Loving you
Isn't the right thing to do
How can I ever change things that I feel?

If I could
Baby I'd give you my world
How can I
When you won't take it from me?

You can go your own way
Go your own way
You can call it another lonely day
You can go your own way
Go your own way

Tell me why
Everything turned around
Packing up
Shacking up's all you wanna do

If I could
Baby I'd give you my world
Open up
Everything's waiting for you

You can go your own way
Go your own way
You can call it another lonely day
You can go your own way
Go your own way
"
86,FKA twigs,Two Weeks,Pop,http://azlyrics.com/lyrics/fkatwigs/twoweeks.html,"

(Higher than a motherfucker, dreaming of you as my lover)
(Higher than a motherfucker, dreaming of you as my lover)
(Higher than a motherfucker, dreaming of you as my lover)

I know it hurts
You know
I'd quench that thirst
(I can treat you better than her)
You say you're lonely
I say you think about it
'Cause you're the only
One who resonates that chase
Mouth open like (high)

Higher than a motherfucker dreaming of you as my lover
(Open your heart)
Flying like a streamer, thinking of new ways to do each other
(Open your heart)
Pull out the incisor, give me two weeks you won't recognize her
Mouth open you're high

I know it hurts
You know
I'd put you first
(I can fuck you better than her)
You say you want me
I say you'll live without it
Unless you're the only
One who instigates
Got your mouth, open your heart

Higher than a motherfucker dreaming of you as my lover
(Open your heart)
Flying like a streamer, thinking of new ways to do each other
(Open your heart)
Pull out the incisor, give me two weeks you won't recognize her
Mouth open you're high

Feel your body closing, I can rip it open
Suck me up I'm healing, for the shit you're dealing
Smoke on the skin to get those pretty eyes rolling
My thighs are apart for when you're ready to breathe in
Suck me up I'm healing, for the shit you're dealing
Hi, motherfucker got your mouth open you know you're mine

I'd put you first
Just close your eyes and dream about it
(Higher than a motherfucker, dreaming of you as my lover)
I'll quench your thirst
Just chase the high and stop your doubting
Flying like a streamer, thinking of new ways to do each other
(High, high, high, high)
Higher than a motherfucker, dreaming of you as my lover
Flying like a streamer, thinking of new ways to do each other
(Open your heart)
Pull out the incisor, give me two weeks you won't recognize her
Mouth open you're high
"
87,The Beatles,Penny Lane,Pop,http://azlyrics.com/lyrics/thebeatles/pennylane.html,
88,Britney Spears,Toxic,Pop,http://azlyrics.com/lyrics/britneyspears/toxic.html,"

Baby, can't you see I'm calling?
A guy like you should wear a warning
It's dangerous, I'm falling
There's no escape, I can't wait
I need a hit, baby, give me it
You're dangerous, I'm loving it

Too high, can't come down
Losing my head, spinning 'round and 'round
Do you feel me now?

With a taste of your lips, I'm on a ride
You're toxic, I'm slipping under
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?
And I love what you do
Don't you know that you're toxic?

It's getting late to give you up
I took a sip from my devil's cup
Slowly, it's taking over me

Too high, can't come down
It's in the air and it's all around
Can you feel me now?

With a taste of your lips, I'm on a ride
You're toxic, I'm slipping under
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?
And I love what you do
Don't you know that you're toxic?
Don't you know that you're toxic?

With a taste of your lips, I'm on a ride
You're toxic, I'm slipping under
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?
With a taste of your lips, I'm on a ride
You're toxic, I'm slipping under (Toxic)
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?

Intoxicate me now with your loving now
I think I'm ready now (I think I'm ready now)
Intoxicate me now with your loving now
I think I'm ready now
"
89,The Human League,Don't You Want Me,Pop,http://azlyrics.com/lyrics/thehumanleague/dontyouwantme.html,
90,David Bowie,Changes,Pop,http://azlyrics.com/lyrics/davidbowie/changes.html,"

Oh yeah
Mm

Still don't know what I was waiting for
And my time was running wild, a million dead-end streets and
Every time I thought I'd got it made
It seemed the taste was not so sweet
So I turned myself to face me
But I've never caught a glimpse
Of how the others must see the faker
I'm much too fast to take that test

Ch-ch-ch-ch-changes (Turn and face the strange)
Ch-ch-changes, don't want to be a richer man
Ch-ch-ch-ch-changes (Turn and face the strange)
Ch-ch-changes, just gonna have to be a different man
Time may change me
But I can't trace time

Oh yeah

I watch the ripples change their size
But never leave the stream of warm impermanence and
So the days float through my eyes
But still the days seem the same
And these children that you spit on
As they try to change their worlds
Are immune to your consultations
They're quite aware of what they're going through

Ch-ch-ch-ch-changes (Turn and face the strange)
Ch-ch-changes, don't tell them to grow up and out of it
Ch-ch-ch-ch-changes (Turn and face the strange)
Ch-ch-changes, where's your shame?
You've left us up to our necks in it
Time may change me
But you can't trace time

Strange fascination, fascinating me
Ah, changes are taking the pace I'm going through

Ch-ch-ch-ch-changes (turn and face the strange)
Ch-ch-changes, oh, look out you rock 'n rollers
Ch-ch-ch-ch-changes (turn and face the strange)
Ch-ch-changes, pretty soon now you're gonna get older
Time may change me
But I can't trace time

I said that time may change me
But I can't trace time
"
91,The Beatles,Let It Be,Pop,http://azlyrics.com/lyrics/thebeatles/letitbe.html,
92,Adele,Rolling in the Deep,Pop,http://azlyrics.com/lyrics/adele/rollinginthedeep.html,"

There's a fire starting in my heart
Reaching a fever pitch, it's bringing me out the dark
Finally I can see you crystal clear
[Clean version:] Go 'head and sell me out and I'll lay your ship bare
[Explicit version:] Go 'head and sell me out and I'll lay your shit bare
See how I leave with every piece of you
Don't underestimate the things that I will do

There's a fire starting in my heart
Reaching a fever pitch
And it's bringing me out the dark

The scars of your love remind me of us
They keep me thinking that we almost had it all
The scars of your love, they leave me breathless
I can't help feeling
We could have had it all
(You're gonna wish you never had met me)
Rolling in the deep
(Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand
(You're gonna wish you never had met me)
And you played it, to the beat
(Tears are gonna fall, rolling in the deep)

Baby, I have no story to be told
But I've heard one on you
And I'm gonna make your head burn
Think of me in the depths of your despair
Make a home down there
As mine sure won't be shared

(You're gonna wish you never had met me)
The scars of your love remind me of us
(Tears are gonna fall, rolling in the deep)
They keep me thinking that we almost had it all
(You're gonna wish you never had met me)
The scars of your love, they leave me breathless
(Tears are gonna fall, rolling in the deep)
I can't help feeling
We could have had it all
(You're gonna wish you never had met me)
Rolling in the deep
(Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand
(You're gonna wish you never had met me)
And you played it, to the beat
(Tears are gonna fall, rolling in the deep)
We could have had it all
Rolling in the deep
You had my heart inside of your hand
But you played it, with a beating

Throw your soul through every open door (woah)
Count your blessings to find what you look for (woah)
Turn my sorrow into treasured gold (woah)
You'll pay me back in kind and reap just what you sow (woah)
(You're gonna wish you never had met me)
We could have had it all
(Tears are gonna fall, rolling in the deep)
We could have had it all
(You're gonna wish you never had met me)
It all, it all, it all
(Tears are gonna fall, rolling in the deep)

We could have had it all
(You're gonna wish you never had met me)
Rolling in the deep
(Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand
(You're gonna wish you never had met me)
And you played it to the beat
(Tears are gonna fall, rolling in the deep)

We could have had it all
(You're gonna wish you never had met me)
Rolling in the deep
(Tears are gonna fall, rolling in the deep)
You had my heart inside of your hand
(You're gonna wish you never had met me)

But you played it
You played it
You played it
You played it to the beat.
"
93,Glen Campbell,Wichita Lineman,Pop,http://azlyrics.com/lyrics/glencampbell/wichitalineman.html,"

I am a lineman for the county and I drive the main road
Searchin' in the sun for another overload
I hear you singin' in the wire, I can hear you through the whine
And the Wichita Lineman is still on the line

I know I need a small vacation but it don't look like rain
And if it snows that stretch down south won't ever stand the strain
And I need you more than want you, and I want you for all time
And the Wichita Lineman is still on the line

[Instrumental Interlude]

And I need you more than want you, and I want you for all time
And the Wichita Lineman is still on the line

[Instrumental to end]
"
94,U2,With Or Without You,Pop,http://azlyrics.com/lyrics/u2/withorwithoutyou.html,
95,The Shangri-Las,Leader Of The Pack,Pop,http://azlyrics.com/lyrics/theshangrilas/leaderofthepack.html,
96,Frankie Goes To Hollywood,Relax,Pop,http://azlyrics.com/lyrics/frankiegoestohollywood/relax.html,"

Oh oh
Wee-ell-Now!

Relax don't do it
When you want to go to it
Relax don't do it
When you want to come
Relax don't do it
When you want to come
When you want to come

Relax don't do it
When you want to to go to it
Relax don't do it
When you want to come
Relax don't do it
When you want to suck to it
Relax don't do it
When you want to come
Come-oh oh oh

But shoot it in the right direction
Make making it your intention-ooh yeah
Live those dreams
Scheme those schemes
Got to hit me
Hit me
Hit me with those laser beams

I'm coming
I'm coming-yeah

Relax don't do it
When you want to go to it
Relax don't do it
When you want to come

Relax don't do it
When you want to suck to it
Relax don't do it (love)
When you want to come
When you want to come
When you want to come
Come-huh

Get it up
The scene of love
Oh feel it

Relax
Higher higher

Hey-
Pray
"
97,Kraftwerk,The Model,Pop,http://azlyrics.com/lyrics/kraftwerk/themodel.html,"

She's a model and she's looking good
I'd like to take her home that's understood
She plays hard to get, she smiles from time to time
It only takes a camera to change her mind

She's going out to nightclubs drinking just champagne
And she has been checking nearly all the men
She's playing her game and you can hear them say
She is looking good, for beauty we will pay

She's posing for consumer products now and then
For every camera she gives the best she can
I saw her on the cover of a magazine
Now she's a big success, I want to meet her again
"
98,Arcade Fire,Rebellion (Lies),Pop,http://azlyrics.com/lyrics/arcadefire/rebellion.html,
99,The Beach Boys,Don't Worry Baby (Mono),Pop,http://azlyrics.com/lyrics/thebeachboys/dontworrybaby.html,
100,The Velvet Underground,Sweet Jane,Pop,http://azlyrics.com/lyrics/thevelvetunderground/sweetjane.html,
101,Kate Bush,Running Up That Hill (A Deal With God),Pop,http://azlyrics.com/lyrics/katebush/runningupthathill.html,"

It doesn't hurt me
Do you wanna feel how it feels?
Do you wanna know, know that it doesn't hurt me?
Do you wanna hear about the deal that I'm making?
You, it's you and me

And if I only could
I'd make a deal with God
And I'd get him to swap our places
Be running up that road
Be running up that hill
Be running up that building
Say, if I only could, ooh

You don't wanna hurt me
But see how deep the bullet lies
Unaware I'm tearing you asunder
Ooh, there is thunder in our hearts

Is there so much hate for the ones we love?
Oh, tell me, we both matter, don't we?
You, it's you and me
It's you and me won't be unhappy

And if I only could
I'd make a deal with God
And I'd get him to swap our places
Be running up that road
Be running up that hill
Be running up that building
Say, if I only could, ooh

You
It's you and me
It's you and me won't be unhappy

Oh, come on, baby. Oh, come on, darling
Let me steal this moment from you now
Oh, come on, angel. Come on, come on, darling
Let's exchange the experience, ooh

And if I only could
I'd make a deal with God
And I'd get him to swap our places
I'd be running up that road
Be running up that hill
With no problems

Say, if I only could
I'd make a deal with God
And I'd get him to swap our places
Be running up that road
Be running up that hill
With no problems

So if I only could
And make a deal with God
I'd get him to swap our places
I'd be running up that road
Be running up that hill
With no problems

So if I only could
Be running up that hill
With no problems

If I only could, be running up that hill
If I only could, be running up that hill
"
102,Michael Jackson,Beat It,Pop,http://azlyrics.com/lyrics/michaeljackson/beatit.html,"

They told him, ""Don't you ever come around here
Don't wanna see your face, you better disappear""
The fire's in their eyes and their words are really clear
So beat it, just beat it (Ooh!)
You better run, you better do what you can (Ooh!)
Don't wanna see no blood, don't be a macho man (Ooh!)
You wanna be tough, better do what you can
So beat it, but you wanna be bad

Just beat it, beat it, beat it, beat it
No one wants to be defeated
Showin' how funky and strong is your fight
It doesn't matter who's wrong or right
Just beat it (Beat it)
Just beat it (Beat it)
Just beat it (Beat it)
Just beat it (Beat it, uh)

They're out to get you, better leave while you can
Don't wanna be a boy, you wanna be a man
You wanna stay alive, better do what you can
So beat it, just beat it (Ooh!)
You have to show them that you're really not scared (Ooh!)
You're playin' with your life, this ain't no truth or dare (Ooh!)
They'll kick you, then they'll beat you, then they'll tell you it's fair
So beat it, but you wanna be bad

Just beat it, beat it, beat it, beat it
No one wants to be defeated
Showin' how funky and strong is your fight
It doesn't matter who's wrong or right
Just beat it, beat it, beat it, beat it
No one wants to be defeated
Showin' how funky and strong is your fight
It doesn't matter who's wrong or right
Just beat it (Beat it, beat it, beat it)
Beat it (Beat it, beat it, ha, ha, ha, ha)
Beat it (Beat it, beat it)
Beat it (Beat it, beat it)

Beat it, beat it, beat it, beat it
No one wants to be defeated
Showin' how funky and strong is your fight
It doesn't matter who's wrong or right (Who's right)
Just beat it, beat it, beat it, beat it (Hoo-hoo!)
No one wants to be defeated (Oh, lord)
Showin' how funky (Hee-hee!) and strong is your fight (Hee-hee-hee!)
It doesn't matter who's wrong or right
Just beat it, beat it, beat it, beat it (Beat it!)
No one wants to be defeated (Oh-no!)
Showin' how funky (Hoo-hoo!) and strong is your fight (Hee-hee! Hoo!)
It doesn't matter who's wrong or right
Just beat it, beat it, beat it, beat it
No one wants to be defeated
Showin' how funky and strong is your fight
It doesn't matter who's wrong or right (Who's right)
Just beat it, beat it, beat it, beat it (Hoo-hoo!)
No one wants to be defeated
"
103,Love,Alone Again Or,Pop,http://azlyrics.com/lyrics/love/aloneagainor.html,
