Track name,Artist name,Album,Playlist name,Type,ISRC
"I'll Keep It with Mine - Studio Outtake - 1966","Bob Dylan","The Bootleg Series Volumes 1-3 (Rare And Unreleased) 1961-1991","Singer/Songwriter","Playlist","USSM16600191"
"' Cello Song","Nick Drake","Five Leaves Left","Singer/Songwriter","Playlist","GBAAN7000009"
"Black Eyed Dog","Nick Drake","Made To Love Magic","Singer/Songwriter","Playlist","GBAAN0400190"
"Gotta Serve Somebody","Bob Dylan","Slow Train Coming","Singer/Songwriter","Playlist","USSM19908727"
"Strange & Beautiful (I'll Put a Spell On You) - From KCRW.Presents","Aqualung","Strange & Beautiful","Singer/Songwriter","Playlist","USSM10414848"
"God in Chicago","Craig Finn","We All Want The Same Things","Singer/Songwriter","Playlist","USBQU1600177"
"The Community of Hope","PJ Harvey","The Hope Six Demolition Project","Singer/Songwriter","Playlist","GBUM71507417"
"One More Cup of Coffee","Bob Dylan","Desire","Singer/Songwriter","Playlist","USSM10103100"
"Another Day - Live at Metropolis Studios","Roy Harper","Live In Concert at Metropolis Studios, London","Singer/Songwriter","Playlist","GB7GZ1200022"
"Octopus","Syd Barrett","The Madcap Laughs","Singer/Songwriter","Playlist","GBAYE7000486"
"The Joke","Brandi Carlile","By the Way, I Forgive You","Singer/Songwriter","Playlist","USAT21704692"
"The Year That Clayton Delaney Died","Tom T. Hall","In Search Of A Song","Singer/Songwriter","Playlist","USPR37107140"
"Quand on n'a que l'amour","Jacques Brel","Quand On N'a Que L'Amour","Singer/Songwriter","Playlist","FRZ036001430"
"Highlands","Bob Dylan","Time Out Of Mind","Singer/Songwriter","Playlist","USSM19701404"
"I Walk the Earth","King Biscuit Time","No Style","Singer/Songwriter","Playlist","GBAYE0000450"
"I Love L.A.","Randy Newman","Trouble in Paradise","Singer/Songwriter","Playlist","USWB10101223"
"Señor (Tales of Yankee Power)","Bob Dylan","Street-Legal","Singer/Songwriter","Playlist","USSM11304574"
"Shadowboxer","Fiona Apple","Tidal","Singer/Songwriter","Playlist","USSM19600946"
"Girl, You'll Be A Woman Soon","Neil Diamond","Classics: The Early Years","Singer/Songwriter","Playlist","USUG11400614"
"Who Will Save Your Soul","Jewel","Pieces Of You","Singer/Songwriter","Playlist","USAT29400031"
"Abandoned Love - Studio Outtake - 1975","Bob Dylan","Side Tracks","Singer/Songwriter","Playlist","USSM17500183"
"Sometimes It Snows in April","Prince","Parade - Music from the Motion Picture Under the Cherry Moon","Singer/Songwriter","Playlist","USWB19903321"
"California","Joni Mitchell","Blue","Singer/Songwriter","Playlist","USRE19600226"
"Supplique pour être enterré à la plage de Sète","Georges Brassens","Supplique Pour Etre Enterre A La Plage De Sete-Volume 9","Singer/Songwriter","Playlist","FRZ036600880"
"La chanson des vieux amants","Jacques Brel","Jacques Brel 67","Singer/Songwriter","Playlist","FRZ016700050"
"Imagining My Man","Aldous Harding","Party","Singer/Songwriter","Playlist","GBAFL1700057"
"People Got A Lotta Nerve","Neko Case","Middle Cyclone","Singer/Songwriter","Playlist","USEP40827105"
"Lover","Taylor Swift","Lover","Singer/Songwriter","Playlist","USUG11901473"
"Budapest","George Ezra","Wanted on Voyage (Expanded Edition)","Singer/Songwriter","Playlist","GBARL1400477"
"My Favorite Mistake","Sheryl Crow","The Globe Sessions","Singer/Songwriter","Playlist","USAM19800172"
"You Can Leave Your Hat On - 2002 Remaster","Randy Newman","Sail Away (Expanded & Remastered Edition)","Singer/Songwriter","Playlist","USRE10200118"
"Praying","Kesha","Rainbow","Singer/Songwriter","Playlist","USRC11701134"
"Sunny Came Home","Shawn Colvin","A Few Small Repairs","Singer/Songwriter","Playlist","USSM19601709"
"As I Sat Sadly By Her Side","Nick Cave & The Bad Seeds","No More Shall We Part (Remastered)","Singer/Songwriter","Playlist","GBAJH1000683"
"Sara","Bob Dylan","Desire","Singer/Songwriter","Playlist","USSM10103243"
"Somebody","Depeche Mode","Some Great Reward (Deluxe)","Singer/Songwriter","Playlist","GBAJH0601315"
"Climbing To The Moon","Eels","Electro-Shock Blues","Singer/Songwriter","Playlist","USDW19805212"
"Baltimore","Randy Newman","Little Criminals","Singer/Songwriter","Playlist","USWB19901950"
"Hi-Five","Angel Olsen","Burn Your Fire For No Witness","Singer/Songwriter","Playlist","US38Y1424403"
"Toulouse","Claude Nougaro","Best Of","Singer/Songwriter","Playlist","FRZ036700550"
"Sugar Mountain","Neil Young","Decade","Singer/Songwriter","Playlist","USRE19900412"
"The Last Time I Saw Richard","Joni Mitchell","Blue","Singer/Songwriter","Playlist","USRE17100015"
"For You","Bruce Springsteen","Greetings from Asbury Park, N.J.","Singer/Songwriter","Playlist","USSM17300691"
"Keep Me in Your Heart","Warren Zevon","The Wind","Singer/Songwriter","Playlist","USAR50311099"
"Space Cowboy","Kacey Musgraves","Golden Hour","Singer/Songwriter","Playlist","USUM71800140"
"Child's Christmas In Wales","John Cale","Paris 1919","Singer/Songwriter","Playlist","USWB10201201"
"This Is Love","PJ Harvey","Stories From The City, Stories From The Sea","Singer/Songwriter","Playlist","GBAAN0000174"
"Dress Rehearsal Rag","Leonard Cohen","Songs Of Love And Hate","Singer/Songwriter","Playlist","USSM19919469"
"Sol de Invierno","Javiera Mena","Esquemas Juveniles","Singer/Songwriter","Playlist","ES71G1415048"
"Let's Kill Saturday Night","Robbie Fulks","Revenge!","Singer/Songwriter","Playlist","USY1R0713111"
"Be Not So Fearful","Bill Fay","Bill Fay","Singer/Songwriter","Playlist","GBBBA6974820"
"The Opposite of Hallelujah","Jens Lekman","Night Falls Over Kortedala","Singer/Songwriter","Playlist","US38W0716003"
"A Song for You - 2002 Remaster","Gram Parsons","GP","Singer/Songwriter","Playlist","USRE10700764"
"It Takes a Lot to Laugh, It Takes a Train to Cry","Bob Dylan","Highway 61 Revisited","Singer/Songwriter","Playlist","USSM19922507"
"I'm Your Man","Leonard Cohen","I'm Your Man","Singer/Songwriter","Playlist","USSM10027492"
"You Had Time","Ani DiFranco","Out Of Range","Singer/Songwriter","Playlist","USRB49400010"
"Copperhead Road","Steve Earle","Copperhead Road (Deluxe Edition)","Singer/Songwriter","Playlist","USMC18826253"
"Shoot out the Lights","Richard & Linda Thompson","Shoot Out The Lights","Singer/Songwriter","Playlist","USRY71303005"
"Sorry Seems To Be The Hardest Word","Elton John","Blue Moves","Singer/Songwriter","Playlist","GBALX7600002"
"For the Roses","Joni Mitchell","For the Roses","Singer/Songwriter","Playlist","USEE10170350"
"Verranno a chiederti del nostro amore","Fabrizio De André","Fabrizio De André Opere Complete","Singer/Songwriter","Playlist","ITB007370508"
"Meeting Across the River","Bruce Springsteen","Born To Run","Singer/Songwriter","Playlist","USSM19904340"
"Hot Dreams","Timber Timbre","Hot Dreams","Singer/Songwriter","Playlist","CAAA11308802"
"Let England Shake","PJ Harvey","Let England Shake","Singer/Songwriter","Playlist","GBUM71027774"
"When the Ship Comes In","Bob Dylan","The Times They Are A-Changin'","Singer/Songwriter","Playlist","USSM10007459"
"Tu Falta De Querer","Mon Laferte","Mon Laferte (Vol. 1)","Singer/Songwriter","Playlist","MXUM71502002"
"All Those Years Ago - 2009 Digital Remaster","George Harrison","Let It Roll - Songs Of George Harrison","Singer/Songwriter","Playlist","GBEXP0900004"
"Serpents","Sharon Van Etten","Tramp","Singer/Songwriter","Playlist","US38Y1220103"
"Saturday Sun","Nick Drake","Five Leaves Left","Singer/Songwriter","Playlist","GBAAN7000095"
"El Oso","Moris","Treinta Minutos de Vida","Singer/Songwriter","Playlist","ARF109902268"
"Time Passages","Al Stewart","Time Passages","Singer/Songwriter","Playlist","GB01A0600663"
"All Things Must Pass - 2001 Digital Remaster","George Harrison","All Things Must Pass","Singer/Songwriter","Playlist","GBAYE0001289"
"Man Out Of Time","Elvis Costello & The Attractions","Imperial Bedroom","Singer/Songwriter","Playlist","GBASQ8200248"
"Lawyers in Love","Jackson Browne","Lawyers in Love","Singer/Songwriter","Playlist","USEE10170192"
"Some Things Last A Long Time","Daniel Johnston","Welcome To My World","Singer/Songwriter","Playlist","USA370567858"
"The Late Great Johnny Ace","Paul Simon","The Essential Paul Simon","Singer/Songwriter","Playlist","USSM11002200"
"Don't Let Me Be Lonely Tonight","James Taylor","One Man Dog","Singer/Songwriter","Playlist","USWB19900195"
"In The Garden - 2007 Re-mastered","Van Morrison","Still On Top - The Greatest Hits","Singer/Songwriter","Playlist","GBCQT0700248"
"If I Should Fall Behind","Bruce Springsteen","Lucky Town","Singer/Songwriter","Playlist","USSM19200524"
"New Amsterdam","Elvis Costello & The Attractions","Get Happy","Singer/Songwriter","Playlist","GBASQ8000084"
"I Love You, Honeybear","Father John Misty","I Love You, Honeybear","Singer/Songwriter","Playlist","USSUB1411501"
"I'll Be Your Baby Tonight","Bob Dylan","John Wesley Harding","Singer/Songwriter","Playlist","USSM19922542"
"Le jazz et la java","Claude Nougaro","50 plus belles chansons","Singer/Songwriter","Playlist","FRZ036201270"
"Love & Hate","Michael Kiwanuka","Love & Hate","Singer/Songwriter","Playlist","GBUM71600930"
"The Horses","Rickie Lee Jones","Flying Cowboys","Singer/Songwriter","Playlist","USGF19924601"
"Mr. Peterson","Perfume Genius","Learning","Singer/Songwriter","Playlist","GB7TY1000003"
"Down River","David Ackles","David Ackles","Singer/Songwriter","Playlist","USEE10000811"
"Caroline Says II","Lou Reed","Berlin","Singer/Songwriter","Playlist","USRC17303330"
"La costruzione di un amore","Ivano Fossati","Ivano Fossati - I Miti","Singer/Songwriter","Playlist","ITB008000668"
"Ballad of the Dying Man","Father John Misty","Pure Comedy","Singer/Songwriter","Playlist","USSUB1620004"
"Goin' Out West","Tom Waits","Bone Machine","Singer/Songwriter","Playlist","USIR29200010"
"The Load Out","Jackson Browne","Running on Empty","Singer/Songwriter","Playlist","USEE10170190"
"Mon enfance","Jacques Brel","Jacques Brel 67","Singer/Songwriter","Playlist","FRZ016700130"
"Isn't It A Pity - 2001 Digital Remaster","George Harrison","All Things Must Pass","Singer/Songwriter","Playlist","GBAYE0001274"
"Bloody Mother Fucking Asshole","Martha Wainwright","Martha Wainwright (Special Edition)","Singer/Songwriter","Playlist","GBGFB0500035"
"Memphis In The Meantime","John Hiatt","Bring The Family","Singer/Songwriter","Playlist","USAM18704266"
"I Don't Believe You (She Acts Like We Never Have Met)","Bob Dylan","Another Side Of Bob Dylan","Singer/Songwriter","Playlist","USSM16401177"
"Prospettiva Nevski - Remastered","Franco Battiato","Patriots 30th Anniversary Edition","Singer/Songwriter","Playlist","ITD000800092"
"Drunken Angel","Lucinda Williams","Car Wheels On A Gravel Road","Singer/Songwriter","Playlist","USMR19889009"
"Ruby's Arms","Tom Waits","Heartattack And Vine","Singer/Songwriter","Playlist","USEE10801118"
"Blinded By The Light","Bruce Springsteen","Greetings from Asbury Park, N.J.","Singer/Songwriter","Playlist","USSM17300685"
"Woman - Single Version","Cat Power","Woman","Singer/Songwriter","Playlist","GBCEL1800316"
"God","Tori Amos","Under the Pink","Singer/Songwriter","Playlist","USAT29400044"
"Breathe Me","Sia","Colour The Small One","Singer/Songwriter","Playlist","GBAAN0300590"
"Riding With The King","John Hiatt","Riding With The King","Singer/Songwriter","Playlist","USGF18301707"
"Sous quelle étoile suis-je né?","Michel Polnareff","Best Of 2003","Singer/Songwriter","Playlist","GBBBY0400032"
"Sunflower","Paul Weller","Wild Wood","Singer/Songwriter","Playlist","GBAQT9400001"
"Napule È","Pino Daniele","Pino Daniele DOC","Singer/Songwriter","Playlist","ITD009500034"
"Je suis snob","Boris Vian","Boris Vian - Le siècle d'or: Chansons réalistes","Singer/Songwriter","Playlist","FRZ335548050"
"La mémoire et la mer","Léo Ferré","Amour Anarchie","Singer/Songwriter","Playlist","FRZ017000220"
"Tokyo Storm Warning","Elvis Costello & The Attractions","Blood And Chocolate","Singer/Songwriter","Playlist","GBASQ8600337"
"Beside You - 1999 Remaster","Van Morrison","Astral Weeks","Singer/Songwriter","Playlist","USWB19901648"
"Je bois","Boris Vian","Boris Vian - Le siècle d'or: Chansons réalistes","Singer/Songwriter","Playlist","FRZ335548080"
"La vie d'artiste","Léo Ferré","Nos plus belles chansons, Vol. 9: 1949-1951","Singer/Songwriter","Playlist","FRW119400251"
"A Postcard to Nina","Jens Lekman","Night Falls Over Kortedala","Singer/Songwriter","Playlist","SEVSX0700404"
"Thing Called Love","John Hiatt","Bring The Family","Singer/Songwriter","Playlist","USAM18704268"
"Mathilde","Jacques Brel","Suivre L'Etoile","Singer/Songwriter","Playlist","FRZ016400090"
"Swan Dive","Waxahatchee","Cerulean Salt","Singer/Songwriter","Playlist","US4KC1187411"
"You're a Big Girl Now","Bob Dylan","Blood On The Tracks","Singer/Songwriter","Playlist","USSM19906470"
"Dance Me to the End of Love","Leonard Cohen","Various Positions","Singer/Songwriter","Playlist","USSM10026189"
"Le plat pays","Jacques Brel","Les Bourgeois (Vol.7)","Singer/Songwriter","Playlist","FRZ016200090"
"Blue Moon","Beck","Morning Phase","Singer/Songwriter","Playlist","US3841400048"
"Werewolf","Fiona Apple","The Idler Wheel Is Wiser Than the Driver of the Screw and Whipping Cords Will Serve You More Than Ropes Will Ever Do","Singer/Songwriter","Playlist","USSM11202382"
"(Are You) the One That I've Been Waiting For?","Nick Cave & The Bad Seeds","The Boatman's Call (Remastered)","Singer/Songwriter","Playlist","GBAJH1000654"
"Ring Them Bells","Bob Dylan","Oh Mercy","Singer/Songwriter","Playlist","USSM10006004"
"The Bewlay Brothers - 2015 Remaster","David Bowie","Hunky Dory (2015 Remaster)","Singer/Songwriter","Playlist","USJT11500138"
"Comes A Time","Neil Young","Comes A Time","Singer/Songwriter","Playlist","USRE19901387"
"4th Of July","Aimee Mann","Whatever","Singer/Songwriter","Playlist","USGF19995603"
"Head over Feet - 2015 Remaster","Alanis Morissette","Jagged Little Pill (2015 Remaster)","Singer/Songwriter","Playlist","USMV21500008"
"All I Really Want to Do","Bob Dylan","Another Side Of Bob Dylan","Singer/Songwriter","Playlist","USSM16401169"
"True Love Will Find You In The End","Daniel Johnston","1990","Singer/Songwriter","Playlist","USPGQ0800020"
"Bite The Hand","Julien Baker","boygenius","Singer/Songwriter","Playlist","USMTD1812081"
"Streets of London","Ralph McTell","Streets of London: Best of Ralph McTell","Singer/Songwriter","Playlist","GBAJE6901117"
"Only Love Is Real","Carole King","Thoroughbred","Singer/Songwriter","Playlist","USSM17500718"
"It's All In The Game - 2007 Remastered","Van Morrison","Into The Music (Expanded Reissue)","Singer/Songwriter","Playlist","GBCQT0700285"
"Oh What A World","Rufus Wainwright","Want One (UK Only Version)","Singer/Songwriter","Playlist","USDW10300496"
"Ces Gens-Là","Jacques Brel","Infiniment","Singer/Songwriter","Playlist","USKO10406760"
"Musica ribelle","Eugenio Finardi","La Forza Dell'amore","Singer/Songwriter","Playlist","ITQ009000031"
"Mirta, De Regreso","Juan Carlos Baglietto","Tiempos Dificiles","Singer/Songwriter","Playlist","ARF048200017"
"Hitler - menschlich gesehen","Bernd Begemann","Rezession, Baby!","Singer/Songwriter","Playlist","DEBL61501001"
"Only a Pawn in Their Game","Bob Dylan","The Times They Are A-Changin'","Singer/Songwriter","Playlist","USSM10007457"
"Sophia","Laura Marling","A Creature I Don't Know","Singer/Songwriter","Playlist","GBAAA1100145"
"Cigarettes And Chocolate Milk","Rufus Wainwright","Poses","Singer/Songwriter","Playlist","USDW10022134"
"Lilac Wine","Jeff Buckley","Grace (Legacy Edition)","Singer/Songwriter","Playlist","USSM19400914"
"The Only Thing","Sufjan Stevens","Carrie & Lowell","Singer/Songwriter","Playlist","US64G1509907"
"Letter to Hermione - 2015 Remaster","David Bowie","David Bowie (aka Space Oddity) [2015 Remaster]","Singer/Songwriter","Playlist","USJT11500175"
"Vesoul","Jacques Brel","Infiniment","Singer/Songwriter","Playlist","FRZ016800070"
"Here Come Those Tears Again","Jackson Browne","The Pretender","Singer/Songwriter","Playlist","USEE10170178"
"The Maker (Album Version)","Daniel Lanois","Acadie","Singer/Songwriter","Playlist","USA2B0536302"
"Carey","Joni Mitchell","Blue","Singer/Songwriter","Playlist","USRE17100225"
"In My Secret Life","Leonard Cohen","Ten New Songs","Singer/Songwriter","Playlist","NLB630100137"
"City of New Orleans","Steve Goodman","Steve Goodman","Singer/Songwriter","Playlist","USBR17100009"
"Last Song","Edward Bear","Hard Core Logo II (Music From And Inspired By The Motion Picture)","Singer/Songwriter","Playlist","CAE157300013"
"Max","Paolo Conte","Aguaplano","Singer/Songwriter","Playlist","ITR008700261"
"Il pescatore","Fabrizio De André","Fabrizio De André Opere Complete","Singer/Songwriter","Playlist","ITB007071662"
"Death To Everyone","Bonnie Prince Billy","I See A Darkness","Singer/Songwriter","Playlist","GBCEL9900005"
"The Partisan","Leonard Cohen","Songs From A Room","Singer/Songwriter","Playlist","USSM19917384"
"I Dreamed I Saw St. Augustine","Bob Dylan","John Wesley Harding","Singer/Songwriter","Playlist","USSM19922550"
"Don't Know How To Keep Loving You","Julia Jacklin","Crushing","Singer/Songwriter","Playlist","GBKZV1800118"
"This Year","The Mountain Goats","The Sunset Tree","Singer/Songwriter","Playlist","GBAFL0400071"
"Mediterraneo","Joan Manuel Serrat","Mediterráneo","Singer/Songwriter","Playlist","ES5020000300"
"Luci a San Siro","Roberto Vecchioni","Collection: Tutto Hits Anni '70","Singer/Songwriter","Playlist","ITR007100041"
"Bird Guhl","Antony and the Johnsons","I Am A Bird Now","Singer/Songwriter","Playlist","US38W0510536"
"The Wind","Yusuf / Cat Stevens","Teaser And The Firecat (Remastered)","Singer/Songwriter","Playlist","GBAAN7100062"
"The Libertine","Patrick Wolf","Wind in the Wires","Singer/Songwriter","Playlist","DEAG20404701"
"Little Star","Stina Nordenstam","And She Closed Her Eyes","Singer/Songwriter","Playlist","SEPQA0900613"
"placeholder","Hand Habits","placeholder","Singer/Songwriter","Playlist","US2U61929101"
"Wondering Where The Lions Are","Bruce Cockburn","Dancing In The Dragon's Jaws (Deluxe Edition)","Singer/Songwriter","Playlist","CAT247900176"
"Night Still Comes","Neko Case","The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You (Deluxe Edition)","Singer/Songwriter","Playlist","USEP41308002"
"Mexico","James Taylor","Gorilla","Singer/Songwriter","Playlist","USWB10903876"
"Caruso","Lucio Dalla","Dallamericaruso","Singer/Songwriter","Playlist","ITB008600207"
"I Don't Want to Wait","Paula Cole","This Fire","Singer/Songwriter","Playlist","USWB19600586"
"Woman - Remastered 2010","John Lennon","Gimme Some Truth","Singer/Songwriter","Playlist","USTO11000024"
"The Piano Has Been Drinking [Not Me]","Tom Waits","Small Change","Singer/Songwriter","Playlist","USEE10801141"
"You Are My Sister","Antony and the Johnsons","I Am A Bird Now","Singer/Songwriter","Playlist","US38W0510531"
"Sweet Surrender","Sarah McLachlan","Surfacing","Singer/Songwriter","Playlist","USAR19700539"
"One Too Many Mornings","Bob Dylan","The Times They Are A-Changin'","Singer/Songwriter","Playlist","USSM10007455"
"Slip Slidin' Away","Paul Simon","The Essential Paul Simon","Singer/Songwriter","Playlist","USSM19900786"
"Margherita","Riccardo Cocciante","I Momenti Dell'Amore","Singer/Songwriter","Playlist","ITB008600287"
"Big Exit","PJ Harvey","Stories From The City, Stories From The Sea","Singer/Songwriter","Playlist","GBAAN0000166"
"L.A. Freeway","Guy Clark","Old No.1/Texas Cookin'","Singer/Songwriter","Playlist","USRN19600323"
"Ordinary People","John Legend","Get Lifted","Singer/Songwriter","Playlist","USSM10411915"
"Hot Knife","Fiona Apple","The Idler Wheel Is Wiser Than the Driver of the Screw and Whipping Cords Will Serve You More Than Ropes Will Ever Do","Singer/Songwriter","Playlist","USSM11202386"
"I Don't Wanna Grow Up","Tom Waits","Bone Machine","Singer/Songwriter","Playlist","USIR29200014"
"Para Vivir","Pablo Milanés","Canciones De Amor Y Desamor (Hoy Y Siempre)","Singer/Songwriter","Playlist","MXF119905679"
"Aimer à perdre la raison","Jean Ferrat","Best Of 70","Singer/Songwriter","Playlist","FRZ017100150"
"Desperados Waiting For A Train","Guy Clark","Old No.1/Texas Cookin'","Singer/Songwriter","Playlist","USRN19600318"
"If We Were Vampires","Jason Isbell and the 400 Unit","The Nashville Sound","Singer/Songwriter","Playlist","QMHBS1700005"
"Devils & Dust","Bruce Springsteen","Devils & Dust","Singer/Songwriter","Playlist","USSM10501304"
"When I Paint My Masterpiece - Demo","Bob Dylan","Another Self Portrait (1969-1971): The Bootleg Series Vol. 10 Sampler","Singer/Songwriter","Playlist","USSM11303476"
"Fourth Time Around","Bob Dylan","Blonde On Blonde","Singer/Songwriter","Playlist","USSM19921969"
"American Tune","Paul Simon","There Goes Rhymin' Simon","Singer/Songwriter","Playlist","USSM11002202"
"The One You Love","Rufus Wainwright","Want Two","Singer/Songwriter","Playlist","USDW10400978"
"Happens to the Heart","Leonard Cohen","Thanks for the Dance","Singer/Songwriter","Playlist","CAC221900041"
"You Were Right","Badly Drawn Boy","Have You Fed The Fish","Singer/Songwriter","Playlist","GBBKS0200530"
"Bad Reputation","Freedy Johnston","This Perfect World","Singer/Songwriter","Playlist","USEE10001297"
"Wise Up","Aimee Mann","Magnolia (Music from the Motion Picture)","Singer/Songwriter","Playlist","USSE59900008"
"Out on the Weekend","Neil Young","Harvest","Singer/Songwriter","Playlist","USRE19900179"
"Before the Deluge - Remastered","Jackson Browne","Late for the Sky (Remastered)","Singer/Songwriter","Playlist","USEE11400091"
"Il n'y a pas d'amour heureux","Georges Brassens","Best Of 40 chansons","Singer/Songwriter","Playlist","FRZ035200260"
"Loading Zones","Kurt Vile","Bottle It In","Singer/Songwriter","Playlist","USMTD1811825"
"Hello Sunshine","Bruce Springsteen","Western Stars","Singer/Songwriter","Playlist","USSM11901026"
"Peace Like a River","Paul Simon","Paul Simon","Singer/Songwriter","Playlist","USSM11002241"
"Gracias a la vida","Violeta Parra","Gracias a la vida","Singer/Songwriter","Playlist","FR43D1552260"
"Operator (That's Not The Way It Feels)","Jim Croce","You Don't Mess Around With Jim","Singer/Songwriter","Playlist","GBAJE0507114"
"La Cienega Just Smiled","Ryan Adams","Gold","Singer/Songwriter","Playlist","USMR10110192"
"The Swimming Song","Loudon Wainwright III","Attempted Mustache","Singer/Songwriter","Playlist","USSM17300491"
"When We Was Fab - 2009 Digital Remaster","George Harrison","Let It Roll - Songs Of George Harrison","Singer/Songwriter","Playlist","GBEXP0900007"
"Estadio Azteca","Andrés Calamaro","El cantante","Singer/Songwriter","Playlist","ES5010400008"
"A Paris","Francis Lemarque","Heritage - A Paris - Polydor (1949-1955)","Singer/Songwriter","Playlist","FRZ034900130"
"Duchess","Scott Walker","Scott 4","Singer/Songwriter","Playlist","GBF086900057"
"Time Of No Reply","Nick Drake","The John Peel Session","Singer/Songwriter","Playlist","GB2DY1400508"
"Mon frère","Maxime Le Forestier","Mon Frère","Singer/Songwriter","Playlist","FRZ027200170"
"Clearing","Grouper","Ruins","Singer/Songwriter","Playlist","USNCB1418902"
"A Sight To Behold","Devendra Banhart","A Sight To Behold","Singer/Songwriter","Playlist","GBBKS0400047"
"Hier encore","Charles Aznavour","Platinum Charles Aznavour","Singer/Songwriter","Playlist","FRZ116400470"
"A Perfect Day Elise","PJ Harvey","Is This Desire?","Singer/Songwriter","Playlist","GBAAN9800296"
"Longer","Dan Fogelberg","Phoenix","Singer/Songwriter","Playlist","USSM17900291"
"Solo Se Trata de Vivir","Litto Nebbia","Solo Se Trata de Vivir / Solopiano Vol. 1","Singer/Songwriter","Playlist","QMFME1547942"
"Al otro lado del río","Jorge Drexler","Al otro lado del rio","Singer/Songwriter","Playlist","ES5010500039"
"Been A Fool","Tim Hutton","Everything","Singer/Songwriter","Playlist","BEP010051201"
"When An Old Cricketer Leaves The Crease","Roy Harper","HQ (Remastered)","Singer/Songwriter","Playlist","GBDBA1200007"
"The Ties That Bind","Bruce Springsteen","The River","Singer/Songwriter","Playlist","USSM18000397"
"Undercover","Susanne Sundfør","Music for People in Trouble","Singer/Songwriter","Playlist","GBBRP1768607"
"Les trompettes de la renommée","Georges Brassens","Georges Brassens N°9","Singer/Songwriter","Playlist","FRZ036200210"
"I Got A Name","Jim Croce","I Got A Name","Singer/Songwriter","Playlist","GBAJE0611144"
"Blue Valentines","Tom Waits","Blue Valentine","Singer/Songwriter","Playlist","USEE10801087"
"Trouble","Ray LaMontagne","Trouble","Singer/Songwriter","Playlist","GBBND0401342"
"Tecumseh Valley","Townes Van Zandt","Our Mother The Mountain","Singer/Songwriter","Playlist","GBCEL0900048"
"La distancia adecuada","Christina Rosenvinge","Tu labio superior (Edicion especial)","Singer/Songwriter","Playlist","ES5150801005"
"Queen Jane Approximately","Bob Dylan","Highway 61 Revisited","Singer/Songwriter","Playlist","USSM19922504"
"If Not for You","Bob Dylan","New Morning","Singer/Songwriter","Playlist","USSM17000189"
"Free","Cat Power","You Are Free","Singer/Songwriter","Playlist","USMTD0342702"
"There But For Fortune","Joan Baez","The Best Of Joan Baez","Singer/Songwriter","Playlist","USVG20287211"
"Chevy Van","Sammy Johns","Sammy Johns","Singer/Songwriter","Playlist","TCACN1628385"
"La chanson de Prévert","Serge Gainsbourg","L'étonnant Serge Gainsbourg","Singer/Songwriter","Playlist","FRZ036102820"
"Make You Feel My Love","Bob Dylan","Time Out Of Mind","Singer/Songwriter","Playlist","USSM19701402"
"The Wrestler","Bruce Springsteen","Working On A Dream","Singer/Songwriter","Playlist","USSM10805133"
"Weird Ways","Strand of Oaks","Eraserland","Singer/Songwriter","Playlist","USJ5G1817101"
"Marz","John Grant","Queen Of Denmark","Singer/Songwriter","Playlist","GBBRP1023502"
"Sampa","Caetano Veloso","Muito (Dentro Da Estrela Azulada)","Singer/Songwriter","Playlist","BRPGD7800012"
"I Need A Sign","Badly Drawn Boy","EP3","Singer/Songwriter","Playlist","GBBKS9800221"
"Homecoming","Tom T. Hall","50 Greatest Hits","Singer/Songwriter","Playlist","GBKPL1133352"
"Where Do The Children Play?","Yusuf / Cat Stevens","Tea for the Tillerman (Deluxe Edition)","Singer/Songwriter","Playlist","GBAAN7000040"
"My Maria - Rerecorded Version","B.W. Stevenson","I Love The 70's - 1973","Singer/Songwriter","Playlist","USDEI8104397"
"The Great Escape","Patrick Watson","Close To Paradise","Singer/Songwriter","Playlist","CAJ220622490"
"Independence Day","Bruce Springsteen","The River","Singer/Songwriter","Playlist","USSM18000401"
"La Complainte du progrès (Les Arts ménagers)","Boris Vian","Boris Vian - Le siècle d'or: Chansons réalistes","Singer/Songwriter","Playlist","FRZ335548030"
"Rene and Georgette Magritte with Their Dog After the War","Paul Simon","Hearts And Bones","Singer/Songwriter","Playlist","USSM11002197"
"Don’t Beat the Girl out of My Boy","Anna Calvi","Hunter","Singer/Songwriter","Playlist","GBCEL1800051"
"Holly Holy - Single Version","Neil Diamond","Touching You, Touching Me","Singer/Songwriter","Playlist","USMC16946634"
"Girl from the North Country","Bob Dylan","Nashville Skyline","Singer/Songwriter","Playlist","USSM16301119"
"She Belongs to Me","Bob Dylan","Bringing It All Back Home","Singer/Songwriter","Playlist","USSM19922510"
"Morning Glory","Tim Buckley","Goodbye And Hello","Singer/Songwriter","Playlist","USEE10100194"
"The Art Teacher","Rufus Wainwright","Want Two","Singer/Songwriter","Playlist","USDW10400981"
"L'affiche rouge","Léo Ferré","Les Chansons D'Aragon","Singer/Songwriter","Playlist","FRZ016100070"
"Goodbye","Steve Earle","Train A Comin'","Singer/Songwriter","Playlist","USWB19600588"
"The Book Of Love","The Magnetic Fields","69 Love Songs","Singer/Songwriter","Playlist","GBCEL0400073"
"Sawdust and Diamonds","Joanna Newsom","Not Available on Spotify","Singer/Songwriter","Playlist",""
"Up Patriots To Arms - Remastered","Franco Battiato","Patriots 30th Anniversary Edition","Singer/Songwriter","Playlist","ITD000800089"
