Track name,Artist name,Album,Playlist name,Type,ISRC
"Hunger","Florence + The Machine","High As Hope","R&B","Playlist","GBUM71800802"
"Caravan of Love","Isley, Jasper, Isley","Caravan of Love: The Best of Isley Jasper Isley","R&B","Playlist","USSM10200503"
"My Queen Is Harriet Tubman","Sons Of Kemet","Your Queen Is A Reptile","R&B","Playlist","USUM71714086"
"Wang Dang Doodle","Howlin' Wolf","Howlin' Wolf Featuring Guitar Legend Hubert Sumlin","R&B","Playlist","GBGQH0602063"
"Out Of Sight - Single Version","James Brown","Out Of Sight","R&B","Playlist","USF066400010"
"This is England - Remastered","The Clash","Match Of The Day - World Cup Edition","R&B","Playlist","GBBBN9902155"
"I Can't Turn You Loose","Otis Redding","The Very Best of Otis Redding","R&B","Playlist","USAT29902023"
"Freedom","Wham!","Make It Big","R&B","Playlist","GBBBM8400037"
"Les Fleurs","Minnie Riperton","Come To My Garden (Digitally Remastered)","R&B","Playlist","USGZ20606265"
"Don't Let Go (Love)","En Vogue","EV3","R&B","Playlist","USEW19605702"
"Virtual Insanity - Remastered","Jamiroquai","High Times - The Singles 1992 - 2006","R&B","Playlist","GBARL0601475"
"The Night","Frankie Valli & The Four Seasons","The Complete Motown Singles Vol. 12B: 1972","R&B","Playlist","USMO17284728"
"Coffee","Sylvan Esso","Coffee","R&B","Playlist","USBQU1400001"
"Inside My Love","Minnie Riperton","Adventures In Paradise","R&B","Playlist","USCA20001722"
"First I Look At The Purse - Single Version","The Contours","Sparks Present Motown Made To Measure","R&B","Playlist","USMO16582597"
"Mercedes Boy - Single Remix Version","Pebbles","Gold - '80s Soul","R&B","Playlist","USMC18725156"
"Da Butt","E.U.","Lost R&B Hits Of The 80s","R&B","Playlist","USEM38700137"
"Blame It on the Boogie","The Jacksons","Destiny","R&B","Playlist","USSM17801024"
"More Bounce to the Ounce","Zapp","Zapp","R&B","Playlist","USWB19900567"
"Got To Be There","Michael Jackson","Got To Be There","R&B","Playlist","USMO17100549"
"What Does It Take (To Win Your Love)","Jr. Walker & The All Stars","The Definitive Collection","R&B","Playlist","USMO16984697"
"Village of Love","Nathaniel Mayer","Blue Moon (Fortune Records Hits & Singles 1961 - 1962)","R&B","Playlist","FRX201540097"
"Sixteen Candles","The Crests","The Crests - The Extended Play Collection","R&B","Playlist","USQY51138280"
"And I Am Telling You I'm Not Going - Original Broadway Cast/1982","Jennifer Holliday","Dreamgirls: Original Broadway Cast Album (25th Anniversary Special Edition)","R&B","Playlist","USGF18200708"
"Mona - Single Version","Bo Diddley","The Story Of Bo Diddley: Very Best Of (2CD)","R&B","Playlist","USMC15719998"
"Bleeding Love","Leona Lewis","Spirit","R&B","Playlist","GBHMU0700049"
"Fastlove, Pt. 1","George Michael","Older","R&B","Playlist","GBDFN9600002"
"A Thousand Miles Away","The Heartbeats","American Graffiti - The Best of 50's American Culture","R&B","Playlist","USXTN1104178"
"Sugah Daddy","D'Angelo","Black Messiah","R&B","Playlist","USRC11403098"
"Do What You Wanna Do","T-Connection","Magic","R&B","Playlist","GBAYE1300886"
"Giving You the Best That I Got","Anita Baker","Giving You the Best That I Got","R&B","Playlist","USAT20104359"
"It Takes Two","Marvin Gaye","Take Two","R&B","Playlist","USMO16600484"
"Love Wars","Womack & Womack","Take On Me - 80's The Collection","R&B","Playlist","USEE11200773"
"I'm Gonna Get Married","Lloyd Price","Mr. Personality - The Best of Lloyd Price","R&B","Playlist","GBURZ1102663"
"December, 1963 (Oh, What a Night)","Frankie Valli & The Four Seasons","December, 1963 (Oh, What a Night) / Slip Away","R&B","Playlist","USRH10802792"
"Bossy","Kelis","Kelis Was Here","R&B","Playlist","USLF20500240"
"Halo","Beyoncé","I AM...SASHA FIERCE","R&B","Playlist","USSM10804556"
"The Weekend","SZA","Ctrl","R&B","Playlist","USRC11701116"
"Time (Clock Of The Heart) - Remastered 2003","Culture Club","Culture Club (Deluxe Edition)","R&B","Playlist","GBAAA0201009"
"NASA","Ariana Grande","thank u, next","R&B","Playlist","USUM71900398"
"Don't Play That Song (You Lied) - Mono","Ben E. King","Don't Play That Song (Mono)","R&B","Playlist","USAT21402264"
"7 rings","Ariana Grande","thank u, next","R&B","Playlist","USUM71900110"
"Papa Don't Take No Mess","James Brown","Hell","R&B","Playlist","USPR37400083"
"Want Ads","Honey Cone","Because I Said So (Music From And Inspired By The Motion Picture)","R&B","Playlist","USGMP0700006"
"Hushabye","The Mystics","Greatest Hits","R&B","Playlist","USA371023297"
"You Talk Too Much","Joe Jones","1960 Hits","R&B","Playlist","DELJ81212972"
"Say You Love Me","Jessie Ware","Tough Love (Deluxe)","R&B","Playlist","GBUM71402589"
"Don't Look Any Further - Single Version","Dennis Edwards","Motown Love (International Version)","R&B","Playlist","USMO18482582"
"Today I Started Loving You Again","Bettye Swann","Bettye Swann","R&B","Playlist","USCA20400015"
"I Want Her","Keith Sweat","Make It Last Forever","R&B","Playlist","USEE18700001"
"Such a Night","Dr. John","In The Right Place","R&B","Playlist","USAT20001812"
"You Gotta Be","Des'ree","I Ain't Movin'","R&B","Playlist","GBBBN0009325"
"Poison Ivy","The Coasters","The US Singles Collection 1954-1961","R&B","Playlist","GBVHF1205822"
"The Way You Do The Things You Do","The Temptations","My Girl: The Very Best Of The Temptations","R&B","Playlist","USMO16400258"
"Ain't Nobody Home - Single Version (Mono)","Howard Tate","Get It While You Can - The Complete Legendary Verve Sessions","R&B","Playlist","USIR20400208"
"Misty Blue","Dorothy Moore","Misty Blue","R&B","Playlist","USMR50470409"
"Do The Funky Chicken","Rufus Thomas","Stax Profiles - Rufus Thomas","R&B","Playlist","USFI86900099"
"Self Control","Frank Ocean","Blonde","R&B","Playlist","QZ5C81600007"
"A Song for You","Donny Hathaway","Donny Hathaway","R&B","Playlist","USAT20180573"
"Burn Rubber On Me (Why You Wanna Hurt Me)","The Gap Band","The Best Of The Gap Band","R&B","Playlist","USPR38100035"
"Augustine","Blood Orange","Freetown Sound","R&B","Playlist","GBCEL1600100"
"How I Got Over","The Roots","How I Got Over","R&B","Playlist","USUM70974863"
"Bad Bad News","Leon Bridges","Good Thing","R&B","Playlist","USSM11800491"
"Rockin' Roll Baby","The Stylistics","The Very Best of the Stylistics ... And More!","R&B","Playlist","US37B0502546"
"State of Shock","The Jacksons","Victory","R&B","Playlist","USSM10027407"
"Love T.K.O.","Teddy Pendergrass","TP","R&B","Playlist","USPH37900053"
"Good Timin'","Jimmy Jones","Handyman","R&B","Playlist","USA560633254"
"Go Now","Bessie Banks","Lost Hits of the 1960's","R&B","Playlist","USA561381296"
"A Nickel And A Nail","O.V. Wright","The Soul Of O.V. Wright","R&B","Playlist","USMC17353618"
"Warwick Avenue","Duffy","Rockferry","R&B","Playlist","GBUM70711277"
"Spanish Harlem","Aretha Franklin","The Queen Of Soul","R&B","Playlist","USAT20102275"
"ZORA","Jamila Woods","LEGACY! LEGACY!","R&B","Playlist","US38Y1934202"
"Slip Away","Clarence Carter","This Is Clarence Carter","R&B","Playlist","USAT20003364"
"Say You, Say Me","Lionel Richie","Dancing On The Ceiling (Expanded Edition)","R&B","Playlist","USMO18582864"
"Beechwood 4-5789","The Marvelettes","Playboy - 34 Soul Classics","R&B","Playlist","GB8XC1068858"
"Neither One Of Us (Wants To Be The First To Say Goodbye)","Gladys Knight & The Pips","Neither One Of Us","R&B","Playlist","USMO17300505"
"Stuck on You","Elvis Presley","Elvis 75 - Good Rockin' Tonight","R&B","Playlist","USRC16005826"
"The Boss","James Brown","Black Caesar (Soundtrack)","R&B","Playlist","USPR37380050"
"Heartbreaker (feat. Jay-Z)","Mariah Carey","Rainbow","R&B","Playlist","USSM19918073"
"When I'm With Him","Empress Of","Us","R&B","Playlist","USUG11801514"
"Trick Me","Kelis","Tasty","R&B","Playlist","USAR10301288"
"Addictive","Truth Hurts","Truthfully Speaking","R&B","Playlist","USIR10210881"
"Good As Hell","Lizzo","Good As Hell","R&B","Playlist","USAT21600354"
"Got to Be Real","Cheryl Lynn","Cheryl Lynn","R&B","Playlist","USSM19914468"
"Ladies Night","Kool & The Gang","Ladies' Night","R&B","Playlist","USMR17989031"
"Standing On The Verge Of Getting It On","Funkadelic","Standing On The Verge Of Getting It On","R&B","Playlist","US25X0588987"
"Come Into My Life (Radio Mix)","Joyce Sims","Greatest","R&B","Playlist","USWR38723204"
"We Almost Lost Detroit","Gil Scott-Heron & Brian Jackson","Bridges","R&B","Playlist","GBELY0800034"
"Long As I Can See The Light","Creedence Clearwater Revival","Cosmo's Factory (40th Anniversary Edition)","R&B","Playlist","USC4R0817636"
"The Longest Time","Billy Joel","An Innocent Man","R&B","Playlist","USSM18300273"
"More Than A Woman (2007 Remastered Saturday Night Fever LP Version)","Bee Gees","Saturday Night Fever [The Original Movie Soundtrack]","R&B","Playlist","USRH10721060"
"Don't Bring Me Down (Bonus Track)","The Animals","Animalisms","R&B","Playlist","TCABR1354701"
"Flip Flop And Fly","Big Joe Turner","Ten Years of Hits -The Singles As & Bs, 1951 - 1960","R&B","Playlist","GBDAG1204649"
"Little Red Rooster - (Original Single Mono Version)","The Rolling Stones","The Rolling Stones Singles Collection: The London Years (Remastered)","R&B","Playlist","USA176410270"
"One Summer Night","The Danleers","The Greatest R&B Hits Of 1958","R&B","Playlist","GBSUW0727256"
"Soul Finger","The Bar-Kays","Atlantic 60th: Instrumental Jams","R&B","Playlist","USAT29901255"
"Ain't Nothing You Can Do - Single Version","Bobby ""Blue"" Bland","The Best of Bobby 'Blue' Bland","R&B","Playlist","USMC16346839"
"Tossin' And Turnin'","Bobby Lewis","Tossin' & Turnin' (Digitally Remastered)","R&B","Playlist","USGZ20600422"
"Mountains","Prince","Parade - Music from the Motion Picture Under the Cherry Moon","R&B","Playlist","USWB19903315"
"More Love","Smokey Robinson & The Miracles","The Definitive Collection","R&B","Playlist","USMO19783162"
"Let It Whip - Single Version","Dazz Band","Motown 40 Forever","R&B","Playlist","USMO18200064"
"Girls & Boys","Prince","Parade - Music from the Motion Picture Under the Cherry Moon","R&B","Playlist","USWB18500001"
"Space Cowboy","Jamiroquai","The Return of the Space Cowboy (Remastered)","R&B","Playlist","GBARL1201216"
"Suit & Tie","Justin Timberlake","The 20/20 Experience","R&B","Playlist","USRC11300004"
"Rubber Biscuit","The Chips","Doo Wop","R&B","Playlist","GBGVZ0822091"
"Kingston","Faye Webster","Atlanta Millionaires Club","R&B","Playlist","US38W1837601"
"Don't Give Up On Me","Solomon Burke","Don't Give Up On Me","R&B","Playlist","USFP60338101"
"Memphis","Lonnie Mack","The Wham Of That Memphis Man!","R&B","Playlist","GBBHN9900449"
"Praying","Kesha","Rainbow","R&B","Playlist","USRC11701134"
"Close the Door","Teddy Pendergrass","Life Is A Song Worth Singing (Expanded Edition)","R&B","Playlist","USPH37800025"
"Black Sweat","Prince","Black Sweat","R&B","Playlist","USNP20600001"
"Selfish","Little Simz","GREY Area","R&B","Playlist","GBWWP1804474"
"Too Close","Next","Rated Next","R&B","Playlist","USAR19700121"
"Break Up to Make Up","The Stylistics","Round 2","R&B","Playlist","US37B0500130"
"Street Life","The Crusaders","Street Life","R&B","Playlist","USMC17948328"
"Repeat Pleasure","How To Dress Well","""What Is This Heart?"" (Deluxe Edition)","R&B","Playlist","GBCEL1400122"
"All For You","Janet Jackson","All For You","R&B","Playlist","USVI20100057"
"Cowboys To Girls","The Intruders","Dead Presidents Volume II / Music From The Motion Picture","R&B","Playlist","USSM19915044"
"What'Cha Gonna Do About It","Small Faces","The Small Faces","R&B","Playlist","GBF076620580"
"Our Day Will Come","Ruby And The Romantics","The Very Best Of","R&B","Playlist","USA370920684"
"The Bells","Billy Ward","Billy Ward & The Dominoes Greatest Hits","R&B","Playlist","USA561167232"
"Everlasting Light","The Black Keys","Brothers","R&B","Playlist","USNO11000076"
"Candy Girl","New Edition","Take On Me - 80's The Collection","R&B","Playlist","GBAAP1200057"
"Busted","Ray Charles","30 Succès inoubliables : Ray Charles, Vol. 2","R&B","Playlist","FRPEK1202228"
"Lead Me On","Bobby ""Blue"" Bland","Two Steps From The Blues","R&B","Playlist","USMC15946864"
"When You Dance","The Turbans","The Best Of Bob Dylan's Theme Time Radio Hour","R&B","Playlist","USA560824923"
"I'll Be Doggone","Marvin Gaye","Moods Of Marvin Gaye","R&B","Playlist","USMO19582681"
"Asiko","Tony Allen","Black Voices","R&B","Playlist","FRU199900007"
"Engine Number 9","Wilson Pickett","The Very Best of Wilson Pickett","R&B","Playlist","USAT20104278"
"Ten Percent","Double Exposure","Ten Percent","R&B","Playlist","USSA49310041"
"Private Number","William Bell","Private Numbers","R&B","Playlist","USFI86800143"
"Do It Any Way You Wanna","People's Choice","Boogie Down U.S.A.","R&B","Playlist","USSM10202944"
"P-Funk (Wants To Get Funked Up)","Parliament","Mothership Connection","R&B","Playlist","USPR37502461"
"Klar","Jan Delay","Mercedes Dance","R&B","Playlist","DEUM70602183"
"Love Theme From Spartacus","Terry Callier","Timepeace","R&B","Playlist","USPR39782179"
"Road Runner","Bo Diddley","In the Spotlight","R&B","Playlist","DEBL60796738"
"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)","Dionne Warwick","Greatest Hits 1979-1990","R&B","Playlist","USAR18500220"
"I Count The Tears","The Drifters","Oldies But Goodies","R&B","Playlist","USA2P1150508"
"Later Alligator (See You Later, Alligator)","Bobby Charles","See You Later, Alligator","R&B","Playlist","DEC531002731"
"The Chokin' Kind","Joe Simon","The Chokin' Kind","R&B","Playlist","USSM16901400"
"Pain in My Heart","Otis Redding","Pain in My Heart","R&B","Playlist","USAT10000010"
"Hearts Of Stone","The Jewels","Doo Wop Classics","R&B","Playlist","USA371157162"
"Too Late To Turn Back Now","Cornelius Brothers & Sister Rose","The Story Of Cornelius Brothers & Sister Rose","R&B","Playlist","USEM39300202"
"The Sweetest Thing (feat. Lauryn Hill) - From the New Line Cinema film ""Love Jones""","Refugee Camp All-Stars","LOVE JONES THE MUSIC","R&B","Playlist","USSM19700192"
"Slow Hand","The Pointer Sisters","Fire! The Very Best of The Pointer Sisters","R&B","Playlist","USRC18101745"
"Then Came You","Dionne Warwick","New And Improved","R&B","Playlist","USAT20702518"
"Casanova","Levert","The Best of Gerald Levert","R&B","Playlist","USAT21001460"
"Show And Tell","Al Wilson","Show And Tell","R&B","Playlist","GBCDQ0800940"
"I Don't Need No Doctor","Ray Charles","Golden Voices (Remastered)","R&B","Playlist","SEWDL9982102"
"Quicksand - Single Version (Mono)","Martha Reeves & The Vandellas","The Ultimate Collection: Martha Reeves & The Vandellas","R&B","Playlist","USMO16300466"
"What's My Name?","Rihanna","Loud","R&B","Playlist","USUM71025031"
"Think","James Brown","James Brown - You've Got The Power 1956-1962","R&B","Playlist","GBSWE1327979"
"Think","The ""5"" Royales","Think","R&B","Playlist","GBURZ1500160"
"My Whole World Ended (The Moment You Left Me)","David Ruffin","My Whole World Ended","R&B","Playlist","USMO16984733"
"How Sweet It Is (To Be Loved By You)","Marvin Gaye","How Sweet It Is To Be Loved By You","R&B","Playlist","USMO19582680"
"Crush","Jennifer Paige","Crush","R&B","Playlist","DEB349800301"
"Lose My Breath","Destiny's Child","Destiny Fulfilled","R&B","Playlist","USSM10412855"
"Run (I'm a Natural Disaster)","Gnarls Barkley","The Odd Couple","R&B","Playlist","USAT20801097"
"Movin’","Brass Construction","Best Of ..Movin' & Changin'","R&B","Playlist","USEM39100412"
"Freeway Of Love","Aretha Franklin","Who's Zoomin' Who? (Expanded Edition)","R&B","Playlist","USAR18500023"
"Jackie Wilson Said (I'm In Heaven When You Smile)","Van Morrison","At The Movies - Soundtrack Hits","R&B","Playlist","GBCQT0600028"
"Bootzilla","Bootsy Collins","Bootsy? Player Of The Year","R&B","Playlist","USWB17800044"
"Just Because","Lloyd Price","Mr. Personality - The Best of Lloyd Price","R&B","Playlist","GBURZ1102643"
"Promise","Ciara","The Evolution","R&B","Playlist","USLF20600562"
"Saturday Love","Alexander O'Neal","Saturday Love / Saturday Love (Extended Version) / Saturday Love (Acappella)","R&B","Playlist","USTS90400003"
"Some Of Your Lovin'","Dusty Springfield","The Magic of Dusty Springfield","R&B","Playlist","GBF086500319"
"Long Black Limousine","Elvis Presley","From Elvis in Memphis","R&B","Playlist","USRC16908258"
"If You Really Love Me","Stevie Wonder","Where I'm Coming From","R&B","Playlist","USMO17184670"
"Get Down On It","Kool & The Gang","Something Special","R&B","Playlist","USDJ20110815"
"Right Back Where We Started From","Maxine Nightingale","Right Back Where We Started From","R&B","Playlist","SEWDL0508101"
"Soul Twist","King Curtis","Soul Music - 50 Hits From The Early Years","R&B","Playlist","FR6F31369990"
"Walk The Dinosaur","Was (Not Was)","Classic 80's","R&B","Playlist","USCH38800010"
"Beep Me 911 (feat. 702 & Magoo)","Missy Elliott","Supa Dupa Fly","R&B","Playlist","USEW19706205"
"Automatic","The Pointer Sisters","Break Out","R&B","Playlist","USRC18303287"
"Upgrade U (feat. Jay-Z)","Beyoncé","B'Day","R&B","Playlist","USSM10603609"
"Making Love (At the Dark End of the Street)","Clarence Carter","Testifyin'","R&B","Playlist","USAT20106234"
"Rapp Payback (Where Iz Moses) - Single Version","James Brown","The Singles Vol. 11: 1979-1981","R&B","Playlist","USBEN0772315"
"My Girl Sloopy","The Vibrations","Lost Soul, Vol. 5","R&B","Playlist","USESK1328366"
"Standard","Empress Of","Me","R&B","Playlist","GBBKS1500014"
"Somebody Else's Guy - Original","Jocelyn Brown","Somebody Else's Guy","R&B","Playlist","CAU118407161"
"Um, Um, Um, Um, Um, Um (Curious Mind) (Rerecorded)","Major Lance","The Monkey Time / Um, Um, Um, Um, Um, Um (Curious Mind)","R&B","Playlist","USDEI0002544"
"What's A Matter Baby (Is It Hurting You)","Timi Yuro","The Best Of Timi Yuro","R&B","Playlist","USCA26200390"
"Pynk (feat. Grimes)","Janelle Monáe","Dirty Computer","R&B","Playlist","USAT21800747"
"Still Water (Love)","Four Tops","Still Waters Run Deep","R&B","Playlist","USMO16784694"
"634-5789","Wilson Pickett","The Exciting Wilson Pickett","R&B","Playlist","USAT29902206"
"Since I Met You Baby","Ivory Joe Hunter","Ivory Joe Hunter","R&B","Playlist","USAT20102497"
"I Don't Believe You Want To Get Up And Dance (Oops Up Side Your Head)","The Gap Band","The Best Of The Gap Band","R&B","Playlist","USPR37900040"
"Best Thing That Ever Happened to Me","Gladys Knight & The Pips","The Best of Gladys Knight & The Pips: Love Finds Its Own Way","R&B","Playlist","USBR17400001"
"Freedom Of '76","Ween","Chocolate And Cheese","R&B","Playlist","GBFNP0500160"
"I'm Gonna Love You Just A Little More Baby","Barry White","I've Got So Much To Give","R&B","Playlist","USPR37300010"
"She's Out of My Life - Single Version","Michael Jackson","Off the Wall","R&B","Playlist","USSM17900822"
"Let's Hear It for the Boy","Deniece Williams","Let's Hear It For The Boy","R&B","Playlist","USSM10027607"
"Do You Love What You Feel","Rufus & Chaka Khan","Masterjam","R&B","Playlist","USMC17909421"
"I'm Your Boogie Man","KC & The Sunshine Band","Part 3","R&B","Playlist","GBAYE7700206"
"Treat Her Like A Lady","Cornelius Brothers & Sister Rose","The Story Of Cornelius Brothers & Sister Rose","R&B","Playlist","USEM39500209"
"Be Careful (feat. R.Kelly)","Sparkle","The Essential R. Kelly","R&B","Playlist","USIR19801825"
"You Belong To Me","The Duprees","Greatest Hits","R&B","Playlist","NLG620401561"
"Bump n' Grind","R. Kelly","12 Play","R&B","Playlist","GBAHK9300172"
"Tonite, Tonite","The Mello-Kings","Tonite, Tonite","R&B","Playlist","GBSUW0721904"
"Still","Commodores","The Definitive Collection (International 2CD Version)","R&B","Playlist","USMO17990007"
"One Scotch, One Bourbon, One Beer","Amos Milburn","Down The Road Apiece -The Best Of Amos Milburn","R&B","Playlist","USCA25300089"
"The Snake","Al Wilson","The Snake","R&B","Playlist","USDEI6802676"
"My Song","Johnny Ace","Johnny Ace: The Extended Play Collection","R&B","Playlist","GBQ2F1157390"
"Friends (feat. Bon Iver)","Francis and the Lights","Farewell, Starlite!","R&B","Playlist","TCACP1691226"
"The Beautiful Ones","Prince","Purple Rain","R&B","Playlist","USWB10001874"
"Sport","Lightnin' Rod","Hustlers Convention","R&B","Playlist","FR6V82491901"
"The Clapping Song (Clap Pat Clap Slap) - Single Version","Shirley Ellis","True 60s 3CD Set","R&B","Playlist","USMC16509017"
"Na Na Hey Hey Kiss Him Goodbye","Steam","Doo Wop & Pop, Vol. 1","R&B","Playlist","USESK1315974"
"Fill Me In","Craig David","Born To Do It","R&B","Playlist","GBAWV9902038"
"I Know (You Don't Love Me No More)","Barbara George","I Know (You Don't Love Me No More)","R&B","Playlist","DEBL60554953"
"All Night Long","Mary Jane Girls","20th Century Masters: The Millennium Collection: Best of The Mary Jane Girls","R&B","Playlist","USMO18300068"
"Rosalyn","The Pretty Things","The Pretty Things","R&B","Playlist","GBCQV6500009"
"I Got The Blues - Remastered","The Rolling Stones","Sticky Fingers (Remastered)","R&B","Playlist","GBUM70909470"
"By Your Side","Sade","Lovers Rock","R&B","Playlist","GBBBM0002171"
"Could Heaven Ever Be Like This","Idris Muhammad","The Legacy of Disco","R&B","Playlist","USSM11405937"
"Love & Hate","Michael Kiwanuka","Love & Hate","R&B","Playlist","GBUM71600930"
"Memphis Soul Stew","King Curtis","King Size Soul","R&B","Playlist","USAT20003361"
"I Feel It Coming","The Weeknd","Starboy","R&B","Playlist","USUG11601012"
"To Zion","Ms. Lauryn Hill","The Miseducation of Lauryn Hill","R&B","Playlist","USSM19803105"
"I'll Always Love My Mama","The Intruders","The Best Of The Intruders: Cowboys To Girls","R&B","Playlist","USSM19501490"
"I Need Your Loving","Don Gardner","Goldisc Records From the Vault, Vol. 2","R&B","Playlist","uscgh0651148"
"Part Time Love","Little Johnny Taylor","The Very Best Of Little Johnny Taylor","R&B","Playlist","USXTN1028973"
"One Minute Man (feat. Ludacris)","Missy Elliott","Miss E... So Addictive","R&B","Playlist","USEW20100073"
"Young, Fresh N' New","Kelis","The Hits","R&B","Playlist","USBMG0800031"
"I almost lost my mind","Ivory Joe Hunter","Joe Hunter 1945-1950: I Almost Lost My Mind (Blues Collection Historical Recordings)","R&B","Playlist","FR6V84900330"
"Freelance","Toro y Moi","Outer Peace","R&B","Playlist","US22N1913107"
"Baby Don't You Do It","Marvin Gaye","How Sweet It Is To Be Loved By You","R&B","Playlist","USMO16450003"
"Licence To Kill","Gladys Knight","Licence To Kill (Soundtrack)","R&B","Playlist","USMC18928828"
"Soul Deep","The Box Tops","Dimensions","R&B","Playlist","USAR16900103"
"How Can I Love You More?","M People","Northern Soul","R&B","Playlist","GBARL9300227"
"Doctor's Orders","Carol Douglas","The Carol Douglas Album","R&B","Playlist","CAU117503524"
"I Woke Up in a Fucked-Up America","Lonnie Holley","MITH","R&B","Playlist","US38Y1831605"
"Machine Gun","Commodores","Machine Gun","R&B","Playlist","USMO17400285"
"Hurt Me","Låpsley","Long Way Home","R&B","Playlist","GBBKS1500301"
"Short Court Style","Natalie Prass","The Future and the Past","R&B","Playlist","USATO1800040"
"Mystic Eyes (feat. Van Morrison) - Mono Version","Them","The ""Angry"" Young Them! (feat. Van Morrison)","R&B","Playlist","USQX91501407"
"A Long Walk","Jill Scott","Who Is Jill Scott? (Words And Sounds Vol. 1)","R&B","Playlist","USSM10008630"
"We're A Winner","The Impressions","The Greatest Hits","R&B","Playlist","USMC16742831"
"It's My Life","The Animals","The Complete Animals","R&B","Playlist","GBAYE6500235"
"Harry Hippie","Bobby Womack","The Best Of Bobby Womack - The Soul Years","R&B","Playlist","USEM39200180"
"All Around the World","Little Willie John","Fever - The Definitive Little Willie John","R&B","Playlist","GB8XC1090195"
"(If Loving You Is Wrong) I Don't Want To Be Right","Millie Jackson","Caught Up","R&B","Playlist","GBBHN9200010"
"I'm so Young","Students","The Original Sound Of R&B 1961","R&B","Playlist","GBVHF1206131"
"America The Beautiful","Ray Charles","Ray Charles Forever (International Version)","R&B","Playlist","USC4R1302039"
"You Know You Like It","AlunaGeorge","Body Music","R&B","Playlist","USVR91312802"
"Bra","Cymande","Cymande","R&B","Playlist","GB8A91200025"
"You've Got What It Takes","Marv Johnson","Marvelous Marv Johnson","R&B","Playlist","USESK1320723"
"Let The Four Winds Blow - Remastered 2002","Fats Domino","Greatest Hits: Walking To New Orleans","R&B","Playlist","USEM30100744"
"Runaway Child, Running Wild","The Temptations","Cloud Nine","R&B","Playlist","USMO10110913"
"Like a Boy","Ciara","The Evolution","R&B","Playlist","USLF20600599"
"Sign Your Name","Sananda Maitreya","Introducing The Hardline According To Sananda Maitreya","R&B","Playlist","GBBBN8700004"
"Everything Is Everything","Ms. Lauryn Hill","The Miseducation of Lauryn Hill","R&B","Playlist","USSM19803113"
"Love in This Club (feat. Young Jeezy)","USHER","Here I Stand","R&B","Playlist","USLF20800001"
"Moody Mood for Love","King Pleasure","Moody Mood for Love","R&B","Playlist","USV351391997"
"FourFiveSeconds","Rihanna","FourFiveSeconds","R&B","Playlist","USJMT1500001"
"Gloria","The Cadillacs","Yes! It's The Cadillacs","R&B","Playlist","GBJUT1303132"
"I'll Be Good To You","The Brothers Johnson","The Best Of The Brothers Johnson","R&B","Playlist","USAM17600857"
"Boogaloo Down Broadway","Fantastic Johnny C","Boogaloo Down Broadway: The Best of the Fantastic Johnny C","R&B","Playlist","USJRC0400401"
"Criticize","Alexander O'Neal","Hearsay (Tabu Reborn Expanded Edition)","R&B","Playlist","GB01A0800071"
"First Time I Met The Blues - Single Version","Buddy Guy","Blues Greats: Buddy Guy","R&B","Playlist","USMC16048802"
"Mr. Lee","The Bobbettes","Atlantic 60th: At The Hop","R&B","Playlist","USAT20102499"
"Scorpio (Rerecorded Version)","Dennis Coffey & The Detroit Guitar Band","Dennis Coffey & The Detroit Guitar Band - Their Very Best","R&B","Playlist","USDEI8003446"
"Don't Knock My Love, Pt. 1","Wilson Pickett","The Very Best of Wilson Pickett","R&B","Playlist","USAT29902223"
"Let's Do It Again","The Staple Singers","Faith And Grace: A Family Journey 1953-1976","R&B","Playlist","USRH10550327"
"You're the One for Me","D-Train","You're the One for Me","R&B","Playlist","CAU118200369"
"Summer","War","Greatest Hits","R&B","Playlist","USSM11504429"
"Time","Sly & The Family Stone","There's A Riot Goin'On","R&B","Playlist","USSM17100403"
"Ride (feat. Ludacris)","Ciara","Basic Instinct","R&B","Playlist","USLF21000015"
"When Did You Stop Loving Me, When Did I Stop Loving You","Marvin Gaye","Here My Dear","R&B","Playlist","USMO17800003"
"Hollywood Swinging","Kool & The Gang","Gold","R&B","Playlist","USIR20000632"
"773 Love","Jeremih","773 Love","R&B","Playlist","USUM71210619"
"Get on Your Knees","Canarios","Lo Mejor de Canarios","R&B","Playlist","ES5020100826"
"1950","King Princess","1950","R&B","Playlist","USSM11801303"
"From a Whisper to a Scream - Soundtrack Version","Allen Toussaint","TRUE BLOOD (Music from the HBO® Original Series)","R&B","Playlist","USEE10900413"
"Lovers Who Wander","Dion","Lovers Who Wander","R&B","Playlist","DEBL60409559"
"Oh! Darling - Remastered","The Beatles","Abbey Road (Remastered)","R&B","Playlist","GBAYE0601693"
"Dancing Girl","Terry Callier","What Color Is Love","R&B","Playlist","USMC17202167"
"Aht Uh Mi Hed","Shuggie Otis","INSPIRATION INFORMATION","R&B","Playlist","USSM19921465"
"I Have Nothing","Whitney Houston","The Bodyguard - Original Soundtrack Album","R&B","Playlist","USAR10300965"
"drink i'm sippin on","Yaeji","EP2","R&B","Playlist","QM38F1700036"
"Girlfriend","Nao","For All We Know","R&B","Playlist","GBARL1600548"
"Hold Back the Night","The Trammps","The Best Of The Northern Soul Story","R&B","Playlist","USBR17500020"
"You're Makin' Me High","Toni Braxton","Secrets","R&B","Playlist","USLF29600019"
