Track name,Artist name,Album,Playlist name,Type,ISRC
"Dans Le Club","TTC","Batards Sensibles","Hip Hop","Playlist","GBCFB0401002"
"Love's Gonna Get'cha (Material Love)","Boogie Down Productions","Edutainment","Hip Hop","Playlist","USJI19000001"
"Who Shot Ya? - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster; 2015 Remaster)","Hip Hop","Playlist","USBB40580822"
"Crime Pays","Freddie Gibbs","Bandana","Hip Hop","Playlist","USRC11901146"
"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd","SR3MM","Hip Hop","Playlist","USUM71802281"
"The Jump Off","Lil' Kim","La Bella Mafia","Hip Hop","Playlist","USAT20300304"
"Blaxploitation","Noname","Room 25","Hip Hop","Playlist","SE5VF1800299"
"Love The Way You Lie","Eminem","Recovery","Hip Hop","Playlist","USUM71015397"
"Shakey Dog","Ghostface Killah","Fishscale","Hip Hop","Playlist","USUM70601424"
"101 FM","Little Simz","GREY Area","Hip Hop","Playlist","GBWWP1804477"
"Cleanin' Out My Closet","Eminem","The Eminem Show","Hip Hop","Playlist","USIR10211054"
"By The Time I Get To Arizona","Public Enemy","Apocalypse 91… The Enemy Strikes Black","Hip Hop","Playlist","USDJ29100007"
"King Of The Beats - Instrumental","Mantronix","The Best Of Mantronix (1985 - 1999)","Hip Hop","Playlist","USCA28701217"
"Make 'Em Say Ugh","Master P","Ghetto D","Hip Hop","Playlist","USPO10500003"
"De La Soul - The Magic Number","Various Artists","Cop I & II (Final)","Hip Hop","Playlist","USQY51075538"
"Can I Get A...","JAY-Z","Vol. 2 Hard Knock Life","Hip Hop","Playlist","USRL19800893"
"Tell Me When to Go (feat. Keak da Sneak)","E-40","My Ghetto Report Card","Hip Hop","Playlist","USWB10505461"
"Where Are You Baby?","Betty Boo","Essential - The 90s","Hip Hop","Playlist","GBARL0700228"
"Wham Rap! (Enjoy What You Do?) - Special U.S. Remix","Wham!","Fantastic","Hip Hop","Playlist","GBBBM8200001"
"The Bridge","Mc Shan","Down By Law","Hip Hop","Playlist","USRH10902640"
"Sex Style","Kool Keith","Sex Style","Hip Hop","Playlist","US85G0030062"
"Jail House Rap","Fat Boys","The Best Of The Fat Boys","Hip Hop","Playlist","USQY50829162"
"Location (feat. Burna Boy)","Dave","PSYCHODRAMA","Hip Hop","Playlist","GBUM71900578"
"1991","Azealia Banks","1991 EP","Hip Hop","Playlist","GBUM71204037"
"GLOWED UP","KAYTRANADA","99.9%","Hip Hop","Playlist","GBBKS1600021"
"Grown Up","Danny Brown","Grown Up","Hip Hop","Playlist","QMSDU1200054"
"BirdFlu","M.I.A.","Kala (Expanded)","Hip Hop","Playlist","GBBKS0700081"
"Gucci Gucci","Kreayshawn","Somethin 'Bout Kreay","Hip Hop","Playlist","USSM11103319"
"Beep Me 911 (feat. 702 & Magoo)","Missy Elliott","Supa Dupa Fly","Hip Hop","Playlist","USEW19706205"
"The Godfather","Spoonie Gee","Godfather Of Hip Hop","Hip Hop","Playlist","US2Y30616631"
"Suedi","Erik Lundin","Suedi","Hip Hop","Playlist","SEYWK1500806"
"Method Man","Wu-Tang Clan","Enter The Wu-Tang-36 Chambers","Hip Hop","Playlist","USRC19300134"
"Fuori Dal Tunnel","Caparezza","Verità Supposte","Hip Hop","Playlist","ITD000300033"
"Murder Was The Case (Death After Visualizing Eternity) (feat. Dat Nigga Daz)","Snoop Dogg","Doggystyle","Hip Hop","Playlist","USKO10403595"
"The Whole World (feat. Killer Mike)","Outkast","Big Boi & Dre Present...OutKast","Hip Hop","Playlist","USAR10100762"
"Chain Smoker","Chance the Rapper","Acid Rap","Hip Hop","Playlist","QMEZE1949612"
"Cartoon","Kendrick Lamar","Mo Thugs Records Presents: West Coast Bangers, Vol. 2","Hip Hop","Playlist","USA2P1311997"
"Türlich, Türlich (sicher, Dicker)","Das Bo","Türlich, Türlich (sicher, Dicker)","Hip Hop","Playlist","DEK560050310"
"Wicked","Ice Cube","The Predator","Hip Hop","Playlist","USPO19250004"
"Nothin'","N.O.R.E.","God's Favorite (Explicit)","Hip Hop","Playlist","USDJ20200461"
"All Falls Down","Kanye West","The College Dropout","Hip Hop","Playlist","USDJ20301703"
"Yeah Right","Vince Staples","Big Fish Theory","Hip Hop","Playlist","USUM71705069"
"Fantastic Voyage","Coolio","It Takes a Thief","Hip Hop","Playlist","USTB10250055"
"Definition","Black Star","Mos Def & Talib Kweli Are Black Star","Hip Hop","Playlist","USRW50200103"
"Bang Zoom (Let's Go-Go)","The Real Roxanne","The Real Roxanne","Hip Hop","Playlist","US39N0400300"
"I Ain't Mad At Cha","2Pac","All Eyez On Me","Hip Hop","Playlist","USKO10403963"
"The Next Episode","Dr. Dre","2001","Hip Hop","Playlist","USIR19915078"
"Hands On the Wheel","ScHoolboy Q","Schoolboy Q","Hip Hop","Playlist","FR5R00902949"
"Jump 'N Shout - Radio Edit","Basement Jaxx","Remedy","Hip Hop","Playlist","GBBKS9900127"
"One Minute Man (feat. Ludacris)","Missy Elliott","Miss E... So Addictive","Hip Hop","Playlist","USEW20100073"
"Young, Fresh N' New","Kelis","The Hits","Hip Hop","Playlist","USBMG0800031"
"Danny Glover","Young Thug","Trap Still Boomin' 2","Hip Hop","Playlist","QMFMF1462004"
"Trill","Clipse","Hell Hath No Fury","Hip Hop","Playlist","USLF20600588"
"Alles neu - Single Version","Peter Fox","Alles neu","Hip Hop","Playlist","DEA620800468"
"Mosh","Eminem","Encore (Deluxe Explicit Version)","Hip Hop","Playlist","USIR10400814"
"Earl","Earl Sweatshirt","Not Available on Spotify","Hip Hop","Playlist",""
"Jingling Baby (Remixed But Still Jingling) - Remix","LL COOL J","Mama Said Knock You Out","Hip Hop","Playlist","USDJ29000010"
"Straight Out The Jungle","Jungle Brothers","Straight Out The Jungle","Hip Hop","Playlist","USWR39800034"
"Reagan","Killer Mike","R.A.P. Music","Hip Hop","Playlist","USYWT0800106"
"Mass Appeal","Gang Starr","Hard To Earn","Hip Hop","Playlist","USCH39400036"
"Vato","Snoop Dogg","Tha Blue Carpet Treatment","Hip Hop","Playlist","USUM70607290"
"Jailbreak the Tesla (Feat. Aminé)","Injury Reserve","Injury Reserve","Hip Hop","Playlist","USC4R1902634"
"Roxanne's Revenge (Re-Recorded / Remastered)","Roxanne Shante","Old School Hip Hop Greats","Hip Hop","Playlist","USA560949498"
"Dis Generation (feat. Busta Rhymes)","A Tribe Called Quest","We got it from Here... Thank You 4 Your service","Hip Hop","Playlist","USSM11609283"
"Provider","N.E.R.D","In Search Of...","Hip Hop","Playlist","USVI20100618"
"Started From the Bottom","Drake","Nothing Was The Same","Hip Hop","Playlist","USCM51300064"
"Adventures of Super Rhymes","Jimmy Spicer","Adventures of Super Rhymes","Hip Hop","Playlist","USJ3V1430886"
"Mein Block","Sido","Maske X","Hip Hop","Playlist","DEQ020500858"
"It's Funky Enough","The D.O.C.","Hip-Hop - The Old Skool Collection","Hip Hop","Playlist","USEW20000194"
"High (feat. Elton John)","Young Thug","On the Run","Hip Hop","Playlist","USAT21811269"
"Incarcerated Scarfaces","Raekwon","Only Built 4 Cuban Linx...","Hip Hop","Playlist","USRC19502496"
"Hey Young World","Slick Rick","The Great Adventures Of Slick Rick","Hip Hop","Playlist","USDJ28800039"
"Sunshowers","M.I.A.","Arular","Hip Hop","Playlist","GBBKS0400083"
"Freaks Come Out at Night","Whodini","Greatest Hits","Hip Hop","Playlist","GBAHK9700220"
"Nouveau western","MC Solaar","Le tour de la question","Hip Hop","Playlist","FR6V89801675"
"Man Of The Year","ScHoolboy Q","Oxymoron (Deluxe)","Hip Hop","Playlist","USUM71314029"
"Body Movin'","Beastie Boys","Hello Nasty","Hip Hop","Playlist","USCA29800189"
"Break Stuff","Limp Bizkit","Significant Other (Explicit)","Hip Hop","Playlist","USIR19902309"
"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug","Hot (Remix) [feat. Gunna and Travis Scott]","Hip Hop","Playlist","USAT21906512"
"Ahnma","Beginner","Advanced Chemistry","Hip Hop","Playlist","DEUM71601522"
"Rubber Band Man - Explicit + Buster Skit","T.I.","Trap Muzik","Hip Hop","Playlist","USAT20301936"
"Digits","Young Thug","Slime Season 3","Hip Hop","Playlist","USAT21601059"
"Dirty Harry","Gorillaz","Demon Days","Hip Hop","Playlist","GBAYE0402431"
"Can I Have It Like That","Pharrell Williams","In My Mind","Hip Hop","Playlist","USUM70503815"
"My Neck, My Back (Lick It)","Khia","Thug Misses (Digitally Remastered)","Hip Hop","Playlist","USGZ21559413"
"There He Go","ScHoolboy Q","Habits & Contradictions","Hip Hop","Playlist","TCABZ1472033"
"Real Friends","Kanye West","The Life Of Pablo","Hip Hop","Playlist","USUM71603081"
"Streetz Tonight","araabMUZIK","Electronic Dream","Hip Hop","Playlist","USA371252590"
"Crank That (Soulja Boy)","Soulja Boy","souljaboytellem.com","Hip Hop","Playlist","USUM70742048"
"Goldie","A$AP Rocky","LONG.LIVE.A$AP (Deluxe Version)","Hip Hop","Playlist","USRC11200221"
"Wait (The Whisper Song)","Ying Yang Twins","U.S.A. (United State of Atlanta)","Hip Hop","Playlist","USTV10500375"
"How Do U Want It","2Pac","The Best of 2Pac","Hip Hop","Playlist","USUG10702632"
"Welcome To The Party","Pop Smoke","Meet The Woo","Hip Hop","Playlist","USUM71910037"
"Love Unlimited","Fun Lovin' Criminals","100% Colombian","Hip Hop","Playlist","USCA29800247"
"Deep Space 9mm","El-P","Fantastic Damage","Hip Hop","Playlist","USA4T0402703"
"Renegades Of Funk","Afrika Bambaataa","Planet Rock - The Album","Hip Hop","Playlist","USTB10500024"
"Check Yo Self","Ice Cube","The Predator","Hip Hop","Playlist","USPO19300002"
"Michael Jackson","Das Racist","Relax","Hip Hop","Playlist","USME31101027"
"In / Flux","DJ Shadow","Pre-Emptive Strike","Hip Hop","Playlist","GBAQH9400124"
"Lean Back","Terror Squad","True Story","Hip Hop","Playlist","USUR10400288"
"Turn On The Lights","Future","Pluto","Hip Hop","Playlist","USSM11201733"
"Slam","Onyx","Bacdafucup","Hip Hop","Playlist","USRL19300012"
"Energy","Drake","If You're Reading This It's Too Late","Hip Hop","Playlist","USCM51500012"
"Bang Bang Bang (feat. MNDR)","Mark Ronson","Record Collection","Hip Hop","Playlist","GBARL1001209"
"Can It Be All So Simple / Intermission","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers)","Hip Hop","Playlist","USRC19300130"
"THat Part","ScHoolboy Q","Blank Face LP","Hip Hop","Playlist","USUM71604273"
"House Of Flying Daggers","Raekwon","Only Built For Cuban Linx, Part II","Hip Hop","Playlist","USNPD0900947"
"Whatever You Like","T.I.","Paper Trail","Hip Hop","Playlist","USAT20803170"
"Ebeneezer Goode","The Shamen","Ebeneezer Goode - EP","Hip Hop","Playlist","GBBTF9200004"
"White Iverson","Post Malone","White Iverson","Hip Hop","Playlist","USUM71511528"
"Second Round K.O.","Canibus","Can-i-bus (Explicit Version)","Hip Hop","Playlist","USUR19801177"
"La Raza","Kid Frost","Hispanic Causing Panic","Hip Hop","Playlist","USVI29000006"
"Holla Holla","Ja Rule","Venni Vetti Vecci","Hip Hop","Playlist","USRL19900055"
"Brothers Gonna Work It Out","Public Enemy","Fear Of A Black Planet","Hip Hop","Playlist","USDJ29000016"
"Money Trees","Kendrick Lamar","good kid, m.A.A.d city","Hip Hop","Playlist","USUM71210785"
"Potholes In My Lawn","De La Soul","Rap Declares WAR","Hip Hop","Playlist","USSM11503324"
"No Type","Rae Sremmurd","SremmLife","Hip Hop","Playlist","USUM71413477"
"Caroline","MC Solaar","Le tour de la question","Hip Hop","Playlist","FR6V89801670"
"Gone","Kanye West","Late Registration","Hip Hop","Playlist","USUM70502652"
"Same Damn Time","Future","Pluto","Hip Hop","Playlist","USSM11201182"
"Oh My","WESTSIDE BOOGIE","Oh My","Hip Hop","Playlist","USUM71512027"
"Pop Goes The Weasel","3rd Bass","Def Jam 25: Volume 2 - DJ Bring That Back (1996-1984) [Explicit Version]","Hip Hop","Playlist","USDJ29500109"
"National Anthem","Lana Del Rey","Born To Die","Hip Hop","Playlist","GBUM71111567"
"Brenda's Got A Baby","2Pac","2Pacalypse Now","Hip Hop","Playlist","USIR19100900"
"Anna Wintour","Azealia Banks","Anna Wintour","Hip Hop","Playlist","CAK471803001"
"Sophisticated Bitch","Public Enemy","Yo! Bum Rush The Show","Hip Hop","Playlist","USDJ28800002"
"We Takin' Over","DJ Khaled","We The Best","Hip Hop","Playlist","USKO10701049"
"Bouge de là","MC Solaar","Le tour de la question","Hip Hop","Playlist","FR6V89801677"
"How to Rob (feat. The Madd Rapper)","50 Cent","In Too Deep - Music From The Dimension Motion Picture","Hip Hop","Playlist","USSM19906120"
"Free Satpal Ram - Primal Scream And Brendan Lynch Mix","Asian Dub Foundation","Rafi's Revenge","Hip Hop","Playlist","GBAMY9800010"
"Life's a Bitch (feat. AZ & Olu Dara)","Nas","Illmatic","Hip Hop","Playlist","USSM10025030"
"Laffy Taffy","D4L","Down for Life","Hip Hop","Playlist","USEA20520540"
"Drip Too Hard (Lil Baby & Gunna)","Lil Baby","Drip Harder","Hip Hop","Playlist","USUG11801811"
"Go Crazy - Remix","Jeezy","Let's Get It: Thug Motivation 101 (Explicit Version)","Hip Hop","Playlist","USUM70502993"
"4,3,2,1","LL COOL J","Phenomenon","Hip Hop","Playlist","USDJ29700010"
"Around The Way Girl","LL COOL J","Mama Said Knock You Out","Hip Hop","Playlist","USDJ29000002"
"Get Money","Junior M.A.F.I.A.","Conspiracy","Hip Hop","Playlist","USAT20201898"
"Borders","M.I.A.","Borders","Hip Hop","Playlist","USUG11501551"
"Run This Town","JAY-Z","The Blueprint 3","Hip Hop","Playlist","USJZ10900010"
"Because I Got It Like That","Jungle Brothers","Straight Out The Jungle","Hip Hop","Playlist","USWR39800042"
"Schwule Mädchen","Fettes Brot","Demotape","Hip Hop","Playlist","DEAH90900005"
"'97 Bonnie & Clyde","Eminem","The Slim Shady LP","Hip Hop","Playlist","USIR19902063"
"Sucker DJ (I Will Survive)","Dimples D.","Classic Hip Hop Jams","Hip Hop","Playlist","USWR31300014"
"Qu'est-ce qu'on attend","Suprême NTM","Paris sous les bombes","Hip Hop","Playlist","FRZ089500250"
"Tipsy - Radio Mix","J-Kwon","Tipsy","Hip Hop","Playlist","USAR10301218"
"Know The Ledge","Eric B. & Rakim","Don't Sweat The Technique","Hip Hop","Playlist","USMC19238046"
"Bad Boy for Life","Diddy","The Saga Continues...","Hip Hop","Playlist","USBB40580756"
"Mr. Me Too","Clipse","Hell Hath No Fury","Hip Hop","Playlist","USLF20600087"
"Duck Duck Goose","cupcakKe","Ephorize","Hip Hop","Playlist","TCADK1754688"
"Give It Up","Public Enemy","25th Anniversary Collection","Hip Hop","Playlist","USDJ29400003"
"That's Life","Killer Mike","I Pledge Allegiance to the Grind","Hip Hop","Playlist","US3L30403719"
"Have a Nice Day - Remix","Roxanne Shante","Bad Sister","Hip Hop","Playlist","USWB10903751"
"Collard Greens","ScHoolboy Q","Collard Greens","Hip Hop","Playlist","USUM71307354"
"Public Enemy No.1","Public Enemy","Yo! Bum Rush The Show","Hip Hop","Playlist","USDJ28800007"
"Who Is It? - Club Mix","Mantronix","The Best Of Mantronix (1985 - 1999)","Hip Hop","Playlist","GBAAA8600069"
"Type of Way","Rich Homie Quan","Still Goin In - Reloaded","Hip Hop","Playlist","USUYG1028245"
"Looking at the Front Door - 2017 Remastered Version","Main Source","Breaking Atoms (2017 Remastered Version)","Hip Hop","Playlist","USQY51769734"
"Thrift Shop (feat. Wanz)","Macklemore & Ryan Lewis","The Heist","Hip Hop","Playlist","GMM881200022"
"Ignorant Sh*t","JAY-Z","American Gangster (Explicit Version)","Hip Hop","Playlist","USUM70759015"
"The 900 Number","The 45 King","Not Available on Spotify","Hip Hop","Playlist",""
"6 Foot 7 Foot","Lil Wayne","Tha Carter IV (Deluxe)","Hip Hop","Playlist","USCM51000869"
"Class of Deja (feat. D Double E & Ghetts)","Kano","Hoodies All Summer","Hip Hop","Playlist","GBAYE1900543"
"Daydreaming - 2012 Mix/Master","Massive Attack","Blue Lines (2012 Mix/Master)","Hip Hop","Playlist","GBAAA1200650"
"Hahahaha jk?","Das Racist","Not Available on Spotify","Hip Hop","Playlist",""
"Vivrant Thing - Club Mix","Q-Tip","Amplified","Hip Hop","Playlist","USAR10000327"
"Fuck Compton","Tim Dog","Penicillin On Wax","Hip Hop","Playlist","USSM19100339"
"Europe Is Lost","Kae Tempest","Let Them Eat Chaos","Hip Hop","Playlist","GBMYF1600057"
"8th Wonder","The Sugarhill Gang","The Greatest Hits (The Sugarhill Gang vs. Grandmaster Flash)","Hip Hop","Playlist","GBUM70814017"
"Can't Knock The Hustle","JAY-Z","Reasonable Doubt","Hip Hop","Playlist","USUM70503096"
"Shadrach","Beastie Boys","Paul's Boutique","Hip Hop","Playlist","USCA28900052"
"Step into a World (Rapture's Delight)","KRS-One","I Got Next","Hip Hop","Playlist","USJI19710033"
"Devil In A New Dress","Kanye West","My Beautiful Dark Twisted Fantasy","Hip Hop","Playlist","USUM71027277"
"4th Chamber","GZA","Liquid Swords","Hip Hop","Playlist","USGF19581313"
"Random","Lady Sovereign","Public Warning","Hip Hop","Playlist","GBUM70602522"
"Parents Just Don't Understand - Edit","DJ Jazzy Jeff & The Fresh Prince","The Very Best Of D.J. Jazzy Jeff & The Fresh Prince","Hip Hop","Playlist","USJI18800004"
"Biking","Frank Ocean","Biking","Hip Hop","Playlist","QM24S1701050"
"Successful","Drake","So Far Gone","Hip Hop","Playlist","USCM50900316"
"Tonight's Da Night","Redman","Whut? The Album","Hip Hop","Playlist","USRL19200038"
"Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat)","Three 6 Mafia","Most Known Hits","Hip Hop","Playlist","USLR50000214"
"Vroom Vroom","Charli XCX","Vroom Vroom EP","Hip Hop","Playlist","GBAHS1600092"
"I Got It Made","Special Ed","Youngest in Charge","Hip Hop","Playlist","USAR10800069"
"Cash and Carry Me Home - Original","Ghostpoet","Peanut Butter Blues and Melancholy Jam","Hip Hop","Playlist","GBMEF1000277"
"You Know My Steez","Gang Starr","Moment Of Truth","Hip Hop","Playlist","USVI29800141"
"The New Rap Language","Spoonie Gee","BOOMBOX: Early Independent Hip Hop, Electro and Disco Rap 1979-82","Hip Hop","Playlist","QMZ961113308"
"Cameltoe","Fannypack","So Stylistic","Hip Hop","Playlist","USTB10300652"
"(Not The) Greatest Rapper","1000 Clowns","Freelance Bubblehead","Hip Hop","Playlist","USEE19792330"
"Money, Power & Respect (feat. DMX & Lil' Kim)","The LOX","Money, Power & Respect","Hip Hop","Playlist","USBB40581228"
"Better Now","Post Malone","beerbongs & bentleys","Hip Hop","Playlist","USUM71805170"
"All Night (feat. Knox Fortune)","Chance the Rapper","Coloring Book","Hip Hop","Playlist","TCACO1667443"
"Summer Friends (feat. Jeremih & Francis & The Lights)","Chance the Rapper","Coloring Book","Hip Hop","Playlist","TCACO1667426"
"Afro Puffs","The Lady Of Rage","Above The Rim","Hip Hop","Playlist","USKO10403633"
"Gorik Pt.1","Zwangere Guy","Gorik Pt.1","Hip Hop","Playlist","BEEJ11800001"
"Crush on You (feat. Lil' Cease) - Remix","Lil' Kim","Not Tonight EP","Hip Hop","Playlist","USAT20202547"
"Stoner","Young Thug","Stoner","Hip Hop","Playlist","USAT21400486"
"Pas de ci","Fabulous Trobadors","Not Available on Spotify","Hip Hop","Playlist",""
"Wow","Beck","Wow","Hip Hop","Playlist","US3841600111"
"Bring The Noize","M.I.A.","Matangi","Hip Hop","Playlist","USUG11300658"
"Millionaire (feat. André 3000)","Kelis","Tasty","Hip Hop","Playlist","USAR10301293"
"No Church In The Wild","JAY-Z","Watch The Throne (Deluxe)","Hip Hop","Playlist","USUM71111617"
"UMI Says","Mos Def","Black On Both Sides","Hip Hop","Playlist","USRW50200231"
"Same Love (feat. Mary Lambert)","Macklemore & Ryan Lewis","The Heist","Hip Hop","Playlist","GMM881200024"
"Paranoid (feat. B.o.B)","Ty Dolla $ign","Paranoid (feat. B.o.B)","Hip Hop","Playlist","USAT21302366"
"Nookie","Limp Bizkit","Significant Other (Explicit)","Hip Hop","Playlist","USIR19902308"
"Vapors","Biz Markie","Biz's Baddest Beats: The Best of Biz Markie","Hip Hop","Playlist","USRH10902674"
"Funkdafied","Da Brat","Funkdafied","Hip Hop","Playlist","USSM19402033"
"Ransom","Lil Tecca","We Love You Tecca","Hip Hop","Playlist","QZ85M1940160"
"Classic Man (feat. Roman GianArthur)","Jidenna","Classic Man (feat. Roman GianArthur)","Hip Hop","Playlist","USSM11500430"
"Harder Than You Think","Public Enemy","How You Sell Soul to a Soulless People Who Sold Their Soul?","Hip Hop","Playlist","USTC10778807"
"Freaky Tales","Too $hort","Born To Mack","Hip Hop","Playlist","USJI10301365"
"Cherchez LaGhost (feat. U-God)","Ghostface Killah","Supreme Clientele","Hip Hop","Playlist","USSM19930577"
"How High (Remix)","Method Man","Blackout!","Hip Hop","Playlist","USDJ29905122"
"Jesus Forgive Me, I Am A Thot","JPEGMAFIA","All My Heroes Are Cornballs","Hip Hop","Playlist","QZD5H1800100"
"Double Dutch","Malcolm McLaren","Duck Rock","Hip Hop","Playlist","GBAAA8300336"
"Be Faithful","Fatman Scoop","Be Faithful","Hip Hop","Playlist","GBF080300695"
"The Way You Move (feat. Sleepy Brown) - Radio Mix","Outkast","The Way You Move / Hey Ya!","Hip Hop","Playlist","USAR10300966"
"Seine Saint-Denis Style","Suprême NTM","Suprême NTM","Hip Hop","Playlist","FRZ089801030"
"Superstar (feat. Matthew Santos)","Lupe Fiasco","Lupe Fiasco's The Cool","Hip Hop","Playlist","USAT20704985"
"I Am A God","Kanye West","Yeezus","Hip Hop","Playlist","USUM71307720"
"Raps New Generation","The Classical Two","Raps New Generation","Hip Hop","Playlist","USJ3V1325786"
"Bug Powder Dust","Bomb The Bass","100 90s","Hip Hop","Playlist","GBANY9400113"
"No More Parties In LA","Kanye West","The Life Of Pablo","Hip Hop","Playlist","USUM71603085"
"Front, Back & Side to Side","UGK","Super Tight","Hip Hop","Playlist","USJI10300105"
"Clique","Kanye West","Clique","Hip Hop","Playlist","USUM71209867"
"Firesmoke","Kae Tempest","The Book Of Traps And Lessons","Hip Hop","Playlist","USUM71903701"
"Arbeit nervt","Deichkind","Arbeit nervt","Hip Hop","Playlist","DEUM70806469"
"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)","Calle 13","Entren Los Que Quieran","Hip Hop","Playlist","USSD11000423"
"Worst Comes To Worst - Edited","Dilated Peoples","Expansion Team","Hip Hop","Playlist","USCA20101256"
"8 Steps To Perfection","Company Flow","Funcrusher Plus (Explicit Version)","Hip Hop","Playlist","USRW50200115"
"Whoomp! There It Is - Album Version (Edited)","Tag Team","Lowrider Bass (Edited Version)","Hip Hop","Playlist","USGNV0600400"
"Breakadawn","De La Soul","Hip-Hop Golden Age, Vol. 7 (The Greatest Songs Of The 90's)","Hip Hop","Playlist","FR10S1455114"
"On My Block","Scarface","The Fix","Hip Hop","Playlist","USDJ20200550"
"m.A.A.d city","Kendrick Lamar","good kid, m.A.A.d city","Hip Hop","Playlist","USUM71210784"
"Live at the Barbeque - 2017 Remastered Version","Main Source","Breaking Atoms (2017 Remastered Version)","Hip Hop","Playlist","USQY51769741"
"Lemon","N.E.R.D","NO ONE EVER REALLY DIES","Hip Hop","Playlist","USSM11708242"
"Te Boté - Remix","Nio Garcia","Te Boté (Remix)","Hip Hop","Playlist","QM4TW1811888"
"Jazzy Sensation - Bronx Version","Afrika Bambaataa","Looking For The Perfect Beat 1980 -1985","Hip Hop","Playlist","USTB10300499"
"Demain, c'est loin","IAM","L'école du micro d'argent","Hip Hop","Playlist","FRY689700620"
"Heartless","Kanye West","808s & Heartbreak","Hip Hop","Playlist","USUM70840511"
"Hey Love","King Sun","Giant Single: Profile Records Rap Anthology","Hip Hop","Playlist","USAR18700003"
"Keep Their Heads Ringin'","Dr. Dre","Keep Their Heads Ringin'","Hip Hop","Playlist","USPO19550012"
"In My Room","Frank Ocean","In My Room","Hip Hop","Playlist","QM24S1926435"
"Attak","Rustie","Green Language","Hip Hop","Playlist","GBBPW1400145"
"King Tim III (Personality Jock)","Fatback Band","XII","Hip Hop","Playlist","GBBHN9200155"
"Black","Dave","PSYCHODRAMA","Hip Hop","Playlist","GBUM71900576"
"Guns Don't Kill People, Rappers Do","Goldie Lookin Chain","Straight Outta Newport","Hip Hop","Playlist","GBAHS0401196"
"Stem/Long Stem","DJ Shadow","Endtroducing.....","Hip Hop","Playlist","GBAQH9600069"
"AmeriKKKa's Most Wanted","Ice Cube","AmeriKKKa's Most Wanted","Hip Hop","Playlist","USPO19000005"
"Danke, gut","Eins Zwo","Not Available on Spotify","Hip Hop","Playlist",""
"The Truth","Handsome Boy Modeling School","So..Hows Your Girl","Hip Hop","Playlist","USTB10300522"
"Suicide social","Orelsan","Le chant des sirènes","Hip Hop","Playlist","FR6F31101440"
"What They Do","The Roots","Illadelph Halflife","Hip Hop","Playlist","USGF19697214"
"Release Yo' Delf","Method Man","Tical","Hip Hop","Playlist","USWWW0136688"
"Rok Da House - W.E.F.U.N.K.","The Beatmasters","Anywayawanna - The Best Of The Beatmasters","Hip Hop","Playlist","GBARL0300794"
"Criminology (feat. Ghostface Killah)","Raekwon","Only Built 4 Cuban Linx...","Hip Hop","Playlist","USRC19502201"
"Kanye West (feat. Wyclef Jean)","Young Thug","JEFFERY","Hip Hop","Playlist","USAT21602483"
"2 Phones","Kevin Gates","Islah (Deluxe)","Hip Hop","Playlist","USAT21503158"
"Dip","Danny Brown","Old","Hip Hop","Playlist","QMSDU1300263"
"Homerton B","Unknown T","Homerton B","Hip Hop","Playlist","QZ93L1809083"
"You Can't Go Home Again","DJ Shadow","The Private Press","Hip Hop","Playlist","GBAQH0200001"
"Back & Forth","Aaliyah","Age Ain't Nothing But A Number","Hip Hop","Playlist","USJI19400001"
"BagBak","Vince Staples","BagBak","Hip Hop","Playlist","USUM71700511"
"If That's Your Boyfriend (He Wasn't Last Night)","Meshell Ndegeocello","Plantation Lullabies","Hip Hop","Playlist","USMV20100010"
"Fäule","Beginner","Blast Action Heroes","Hip Hop","Playlist","DEN120304271"
"Bad Blood","Taylor Swift","Bad Blood","Hip Hop","Playlist","USCJY1531564"
"Call It What You Want","Credit to the Nation","Call It What You Want","Hip Hop","Playlist","GBBTF9300129"
"Bank Account","21 Savage","Issa Album","Hip Hop","Playlist","USSM11705546"
"Loungin","LL COOL J","Mr. Smith","Hip Hop","Playlist","USDJ29500154"
"Good Stuff","Kelis","Kaleidoscope","Hip Hop","Playlist","USVI29900178"
"Benz Friendz (Whatchutola) (feat. André 3000)","Future","Honest","Hip Hop","Playlist","USSM11401391"
"Pass The Courvoisier (feat. P. Diddy)","Busta Rhymes","Genesis","Hip Hop","Playlist","USJAY0100416"
"Gucci Time","Schoolly D","Best Of Schoolly D","Hip Hop","Playlist","USJI10300874"
"Easy Rider","Action Bronson","Mr. Wonderful","Hip Hop","Playlist","USAT21402949"
"The Extravaganza","Quannum Projects","Quannum Spectrum","Hip Hop","Playlist","US2P20410396"
"Lockjaw (feat. Kodak Black)","French Montana","Lockjaw (feat. Kodak Black)","Hip Hop","Playlist","USSM11604264"
"Slippin' - Edited Version","DMX","Flesh Of My Flesh, Blood Of My Blood","Hip Hop","Playlist","USRL19801088"
"Funky For You","Nice & Smooth","Nice & Smooth","Hip Hop","Playlist","USPO11000079"
"a lot","21 Savage","i am > i was","Hip Hop","Playlist","QZ45A1700126"
